Class Name,Instructor,Price,Start Date,End Date,Start Time,End Time,Class Type,Description,Categories,Location,Room,Max Seats,Min Seats,Length in Weeks,Days of Week,Image URL,Featured,Kids Class,Register Online,Continuous Enrollment,Canceled,Receipt Custom Text,Reminder Custom Text,Visibility,Registrants,Waiting List
Beginning Weaving II,Sharon Bowles,$235.00 ,05/10/2025,05/11/2025,9:00 am,5:00 pm,Regular Class,"<p><strong>Experience Level: Some weaving experience needed</strong></p>
<p>Continue your journey into the world of weaving at <strong>Beginning Weaving II from 9 a.m. to 5 p.m. Saturday and Sunday, May 10-11 in the&nbsp;Greenhouse Auditorium.</strong></p>
<p>This 2-day class with instructor Sharon Bowles will be a continuation of Beginning Weaving 1, but instead of everyone doing the same article, students will pick their own project, measure the warp, beam the warp, thread the heddles to their selected pattern, thread the reed, tie the warp to the cloth beam rod, wind bobbins and weave a sample of their selected yarn. Students will then weave samples from the other looms, giving them a wide variety of weave structures they can try out.</p>
<p><strong>$235/person. Register by May 3.</strong> <em>All sales are final.</em></p>
<p><em>If you will need disability-related accommodations to participate, please email Olivia Bunting at owarren@illinois.edu.</em></p>
<p><strong>About the Instructor</strong></p>
<p>Sharon Bowles has been weaving for 34 years and teaching beginning weaving for almost 33 years. She was taught to weave in a one-on-one class and wove 2 table runners in 12 (approximately) 2-hour lessons, and she teaches the same method.</p>
<p>Sharon has experience in weaving with silk, lace weaving, 8-shaft pattern weaving, parallel weaving, block weaves, and Shaker reproduction towels. She has taught many workshops and classes to weavers&rsquo; guilds in Florida, Ohio, and Champaign-Urbana. She earned her Journeyman certification from the Weavers Guild of Boston in 2021 and a master&rsquo;s certification in April of 2022.</p>
<p>Most recently, Sharon taught Beginning Weaving I at The Farms, and a 2-day workshop in 4 shaft patterns for the Champaign-Urbana Spinners and Weavers Guild.</p>",The Farms: An Allerton Folk School > Art,Auditorium,,7,2,,,https://s3.amazonaws.com/coursestorm/live/media/080c36eea04911ef8bdf0affcdc5a8db,No,No,Yes,No,No,,,Public,7,0
Botanically Inspired Pendant & Necklace,Billie Theide,$120.00 ,06/07/2025,,10:00 am,4:00 pm,Regular Class,"<p><strong>Experience Level: Beginner</strong></p>
<p>Use inspiration from Allerton to create unique pieces of jewelry at&nbsp;<strong>Botanically Inspired Pendant &amp; Necklace on Saturday, June 7 from 10 a.m. to 4 p.m. in&nbsp;The Studio</strong>.</p>
<p>In this beginning jewelry class taught by fiber artist Billie Theide, students will work with precious metal to create a unique, one-of-a-kind silver pendant inspired by the plants at Allerton. Students will learn to make a mold, work with raw silver, torch fire, patina and finish. Participants will also learn how to set up a home jewelry-making studio.</p>
<p>Course fees include 15 grams of silver, silver jump rings, a sterling silver chain and clasp, and a pair safety goggles, along with a folder of handouts for future reference.</p>
<p><strong>$120/person. Register by May 31.</strong>&nbsp;<em>All sales are final</em>.</p>
<p><em>Learn more about the space where your course will take place <strong><a href=""https://allerton.illinois.edu/farmsspaces/"">here</a></strong>.&nbsp;If you will need disability-related accommodations in order to participate, please email&nbsp;<a href=""mailto:owarren@illinois.edu""><strong>owarren@illinois.edu</strong></a>.</em></p>
<p><em>By attending, you consent to your image being used in Allerton marketing, social media and publications. Please alert the photographer or videographer if you do not want your image taken.</em></p>
<p><strong>About the instructor</strong></p>
<p>Billie Theide is a former chair of the Crafts Program at the University of Illinois Urbana-Champaign, where she is Professor Emerita. Theide is a metalsmith, jeweler and ceramicist. Her work is in public art collections around the world including the Smithsonian, Museum of Arts &amp; Design in New York City, Nelson Atkins Museum of Art in Kansas City and the Racine Art Museum, among others.</p>
<p>She is the recipient of a Visual Arts Fellowship from the National Endowment for the Arts and five Artists Fellowship Grants from the Illinois Arts Council. Theide has been recognized for her excellence in teaching and is a Distinguished Member and Past-President of the Society of North American Goldsmiths.</p>",The Farms: An Allerton Folk School > Art,The Studio,,16,,,,https://s3.amazonaws.com/coursestorm/live/media/5db84bfa04e211f091f30affcdc5a8db,No,No,Yes,No,Yes,,,Public,0,0
Cardboard & Paper Sculptures,Mary Seyfarth,$130.00 ,06/28/2025,06/30/2025,1:00 pm,5:00 pm,Regular Class,"<p><strong>Experience Level: Beginner</strong></p>
<p>Create a sculpture out of just cardboard, paper and glue at <strong>Cardboard and Paper Sculptures on Saturday through Monday, June 28-30 from 1 to 5 p.m. in the Greenhouse Auditorium.</strong></p>
<p>In this class, Chicago-based artist Mary Seyfarth will cover design elements including form, scale, placement, color, and proportion and present tips, tricks and the means for each student to leave with their very own wildlife sculpture.</p>
<p><strong>$130/person. Register here by June 13</strong>. <em>All sales are final.</em></p>
<p><em>Learn more about the space where your course will take place&nbsp;here. If you will need disability-related accommodations to participate, please email Olivia Bunting at&nbsp;owarren@illinois.edu.</em></p>
<p><em>By attending, you consent to your image being used in Allerton marketing, social media and publications. Please alert the photographer or videographer if you do not want your image taken.</em></p>
<p><strong>About the instructor</strong></p>
<p>Mary K. Seyfarth is the founder of MKS.Works, a&nbsp;visual arts studio in Wilmette that showcases a variety of sculptures of different materials. She first started working with ceramics in 1978 and it has been her life's work and passion since that time.</p>",The Farms: An Allerton Folk School > Art,Auditorium,,12,,,,https://s3.amazonaws.com/coursestorm/live/media/3bff4391a06811ef8bdf0affcdc5a8db,No,No,Yes,No,Yes,,,Public,0,0
Charcuterie Creations for Two,Tara Busboom,$50.00 ,05/03/2025,,6:00 pm,8:00 pm,Regular Class,"<p><strong>Experience Level: Beginner</strong></p>
<p>Learn how to create charcuterie boards at <strong>Charcuterie Creations for Two on Saturday, May 3 from 6 to 8 p.m. in the Mansion Carriage House</strong>.</p>
<p>In this hands-on workshop, instructor Tara Busboom of <strong>Central Illinois Charcuterie</strong> will show students how to select and pair cheeses, fruits and meats for a perfect balance of flavor; teach creative techniques for cutting and styling cheese and fruits to add visual appeal; and pass on step-by-step instructions on how to craft a beautiful salami rose.</p>
<p>By the end of class, attendees will have a completed charcuterie board and the confidence to recreate it for date nights, picnics or special occasions. For beginners and charcuterie enthusiasts alike, this fun and interactive workshop is perfect for anyone looking to elevate their grazing game!</p>
<p><strong>$50/person. Register here by April 25.</strong> <em>All sales are final</em>.</p>
<p>Learn more about the space where your course will take place&nbsp;here. If you will need disability-related accommodations participate, please email <a href=""mailto:owarren@illinois.edu"">owarren@illinois.edu</a>.</p>
<p><em>By attending, you consent to your image being used in Allerton marketing, social media and publications. Please alert the photographer or videographer if you do not want your image taken.</em></p>
<p><strong>About the Instructor</strong></p>
<p>Tara Busboom is a wife and mother of two teenagers, an animal lover and a coffee fanatic. Bringing people together through food is something she has always enjoyed through the&nbsp; crafting of grazing tables for various occasions.</p>
<p>Late in 2023 Tara expanded on that passion with the establishment of Central Illinois Charcuterie, where she has created grazing tables for businesses, campus housing, Allerton Park and Retreat Center and private events.</p>
<p><strong>About The Farms</strong></p>
<p>The Farms: An Allerton Folk School, offers&nbsp;classes, workshops, and gatherings&nbsp;focusing on&nbsp;art, health &amp; wellness, history, nature &amp; outdoor education, or science.&nbsp;All experiences value hands-on, experiential teaching and learning, and are facilitated by and for the members of the community.</p>","The Farms: An Allerton Folk School > Wellness
The Farms: An Allerton Folk School > Culinary",Allerton Mansion,Dining Room,40,,,,https://s3.amazonaws.com/coursestorm/live/media/95511844f2cc11ef90570affcdc5a8db,No,No,Yes,No,No,,,Hidden,0,0
Eat Your Flowers,Leah Bodine,$45.00 ,07/08/2025,,5:30 pm,7:30 pm,Regular Class,"<p><strong>Experience Level: Any</strong></p>
<p>Learn how to use edible flowers in your cooking in this hands-on class on Tuesday, July 8th from 5:30-7:30pm in the Mansion Carriage House.</p>
<p><strong>$45/person*, Register&nbsp;here&nbsp;by July 5.&nbsp;</strong><em>All sales are final.</em></p>
<p>Learn more about the space where your course will take place&nbsp;here.&nbsp;</p>
<p>If you will need disability-related accommodations in order to participate, please email&nbsp;owarren@illinois.edu.</p>
<p>By attending, you consent to your image being used in Allerton marketing, social media and publications. Please alert the photographer or videographer if you do not want your image taken.</p>
<p><strong>About the instructor</strong></p>
<p>Leah Bodine calls herself the &lsquo;accidental chef&rsquo; with years of experience in the food industry. She started her catering company, Blue Dragonfly Catering, to express her creative mind in food preparation and cultivating recipes. She loves sharing her skills with others and seeing the fascination on students&rsquo; faces when they realize how creative they can be and how easy it is to do so.Her experiences in the food industry have led her to live in Paris and cater for rock and country legends.</p>
<p><strong>About The Farms</strong></p>
<p>The Farms: An Allerton Folk School, offers&nbsp;classes, workshops, and gatherings&nbsp;focusing on&nbsp;art, health &amp; wellness, history, nature &amp; outdoor education, or science.&nbsp;All experiences value hands-on, experiential teaching and learning, and are facilitated by and for the members of the community.</p>
<p>See the complete Summer Session schedule&nbsp;here.</p>","Allerton Programs > Adult Programs
The Farms: An Allerton Folk School > Culinary",Allerton Mansion,,20,,,Tue,https://s3.amazonaws.com/coursestorm/live/media/60f8f1bd36a011f0a371124bd5b32d05,No,No,Yes,No,No,,,Public,6,0
Edible Midwest Natives,Heidi Leuszler,$65.00 ,07/16/2025,,6:00 pm,8:30 pm,Regular Class,"<p><strong>Experience Level: Beginner</strong></p>
<p>Explore the botany, natural history and flavors of several local wild edible plants at&nbsp;<strong>Edible Midwest Natives on Wednesday, July 16 from 6 to 8:30 p.m. in the Studio.</strong></p>
<p>Heidi Leuszler, the owner and head chef of&nbsp;<a href=""https://www.berriesandflour.com/""><strong>Berries and Flour</strong></a>&nbsp;in Champaign, will focus on native plants that are harvestable at the time of class. Those could include spicebush, common milkweed, nettles, sweet Cicely, black raspberry, American persimmon, common prickly ash and violets.</p>
<p>Students will learn ethical and sustainable foraging practices, look at different types of harvesting gear, and take a short walk into the woods to find, identify and forage edible parts from selected species. Students will then clean, process and eat what was foraged, and will go home with a handful of recipes, samples and plants (resources permitting).</p>
<p><strong>$65/person*. Register by July 7</strong>.&nbsp;<em>All sales are final.</em></p>
<p>*Students should bring work gloves and snippers/clippers.</p>
<p><em>Learn more about the space where your course will take place&nbsp;<a href=""https://allerton.illinois.edu/farmsspaces/""><strong>here</strong></a>.&nbsp;If you will need disability-related accommodations in order to participate, please email&nbsp;<a href=""mailto:owarren@illinois.edu""><strong>owarren@illinois.edu</strong></a>.</em></p>
<p><em>By attending, you consent to your image being used in Allerton marketing, social media and publications. Please alert the photographer or videographer if you do not want your image taken.</em></p>
<p><strong>About the instructor</strong></p>
<p>Heidi Leuszler grew up harvesting and foraging wherever she lived: mangos in Florida, morels and mustang grapes from the back acre in Missouri, wild strawberries and holly grapes in the Colorado mountains and chokecherries in North Dakota. Those passions remained as she added culinary skills in addition to becoming a professor of environmental science, ecology and botany at Parkland College.</p>
<p>She started Berries and Flour in Champaign as the synergy of several passions: culinary, ecology, growing of plants, foraging and teaching people about the plentiful Midwest land. Berries and Flour teaches how to harvest, process and consume regional foods, collaborates with others to promote food accessibility and justice, and produces value-added products from its commercial kitchen.</p>","The Farms: An Allerton Folk School > Outdoor Education
The Farms: An Allerton Folk School > Culinary",The Studio,,15,,,,https://s3.amazonaws.com/coursestorm/live/media/181a93eff2d211ef90570affcdc5a8db,No,No,Yes,No,No,,,Public,9,0
Experimental Portraiture Painting,Vivian Krishnan,$110.00 ,08/10/2025,,12:00 pm,4:00 pm,Regular Class,"<p><strong>Experience Level: All levels (ages 16+)</strong></p>
<p>Grab a smock, roll up your sleeves and dive into the art of portraits at<strong>&nbsp;Experimental Portraiture Painting on Sunday, August 10th from 12 to 4 p.m. in&nbsp;The Studio.</strong></p>
<p>Instructor Vivian Krishnan will help students learn experimental approaches to portraiture using charcoal, ink, paints and more. Studies will be done from a live portrait model. This course is open to all levels &mdash; including new students &mdash; and is also an excellent follow-up for those who participated in previous Live Figure Drawing classes at The Farms.</p>
<p><strong>$110/person (ages 16+)*. Register by Noon on August 8.</strong>&nbsp;<em>All sales are final.</em></p>
<p>*Students should wear clothes that can get a little messy and bring any art supplies they would like to use during this class. Students should bring a standard 9&times;12 mixed media pad of paper, pens, pencils and any media they would like to create with.</p>
<p><em>If you will need disability-related accommodations to participate, please email Olivia Bunting at&nbsp;owarren@illinois.edu.</em></p>
<p><em>By attending, you consent to your image being used in Allerton marketing, social media and publications. Please alert the photographer or videographer if you do not want your image taken.</em></p>
<p><strong>About the instructor</strong></p>
<p>Vivian Krishnan is a multimedia artist with works that cross the vast stage of storytelling, from designing costumes for theatrical characters to writing and illustrating diverse children&rsquo;s books. She received her bachelors in Durango, Colorado, focusing on Printmaking and Sculpture as well as earning her MFA at UIUC in Theatrical Design.</p>
<p>Vivian is a life-long learner of many mediums and is excited to see how art continues to play a role at Allerton.</p>",The Farms: An Allerton Folk School > Art,The Studio,,15,,,,https://s3.amazonaws.com/coursestorm/live/media/0dd5540ba04b11ef8bdf0affcdc5a8db,No,No,Yes,No,No,,,Public,3,0
Flower Arranging,Delight Flower Farm,$65.00 ,05/18/2025,,1:00 pm,2:30 pm,Regular Class,"<p>Delight Flower Farm welcomes you to Allerton to learn how to arrange flowers like a pro. Gather with friends &amp; friendly folks to learn about a variety of spring flowers and the bouquet-making elements, including tulips, ranunculus, snap dragons and more. Participants will get to play with fresh cut flowers grown on Delight Flower Farm. Vases are included so participants can design their own bouquet to take home or gift to someone.</p>","The Farms: An Allerton Folk School > Art
The Farms: An Allerton Folk School > Outdoor Education",The Studio,,20,,,,https://s3.amazonaws.com/coursestorm/live/media/1a41665df90811ef90570affcdc5a8db,No,No,Yes,No,No,,,Public,16,0
Foraging Walk (May 10),Michael Baker,$35.00 ,05/10/2025,,1:00 pm,3:00 pm,Regular Class,"<p>Former Allerton In-Residence naturalist Michael Baker will return to the Park to conduct a<strong> Foraging Walk from 1 to 3 p.m. Saturday, May 10</strong>. <strong>Location TBD</strong></p>
<p>Baker, a professional forager, will give demonstrations of the current uses of edible plants and mushrooms during the walk. Participants will be introduced to a variety of wild edible plants and mushrooms and be instructed on which plants to avoid.</p>
<p><strong>$35/person (all ages). Register here by May 7.</strong> All sales are final.</p>
<p>If you will need disability-related accommodations to participate, please email Olivia Bunting at <a href=""mailto:owarren@illinois.edu"">owarren@illinois.edu</a>.</p>
<p><strong>About the instructor</strong></p>
<p>Michael Baker is a professional foraging educator and podcaster in the Chicago suburbs. His show, the Wild Edible World podcast, seeks to educate anyone who will listen on edible plants and fungi, what they taste like, and where you can find them. He is also a co-founder of Remnant Roots non-profit which seeks to adopt vacant lots and turn them into native plant sanctuaries.</p>
<p><strong>About The Farms</strong></p>
<p>The Farms: An Allerton Folk School, offers&nbsp;classes, workshops, and gatherings&nbsp;focusing on&nbsp;art, wellness, outdoor education, storytelling, and science.&nbsp;All experiences value hands-on, experiential teaching and learning, and are facilitated by and for the members of the community.</p>",The Farms: An Allerton Folk School > Outdoor Education,Sun Singer,,21,,,,https://s3.amazonaws.com/coursestorm/live/media/89c32f62fc3211eeacc21262e3cb1fd3,No,No,Yes,No,No,,,Public,21,2
Foraging Walk (May 11),Michael Baker,$35.00 ,05/11/2025,,1:00 pm,3:00 pm,Regular Class,"<p>Former Allerton In-Residence naturalist Michael Baker will return to the Park to conduct a<strong> Foraging Walk from 1 to 3 p.m. Sunday, May 11</strong>. <strong>Location TBD</strong></p>
<p>Baker, a professional forager, will give demonstrations of the current uses of edible plants and mushrooms during the walk. Participants will be introduced to a variety of wild edible plants and mushrooms and be instructed on which plants to avoid.</p>
<p><strong>$35/person (all ages). Register here by May 7.</strong> All sales are final.</p>
<p>If you will need disability-related accommodations to participate, please email Olivia Bunting at <a href=""mailto:owarren@illinois.edu"">owarren@illinois.edu</a>.</p>
<p><strong>About the instructor</strong></p>
<p>Michael Baker is a professional foraging educator and podcaster in the Chicago suburbs. His show, the Wild Edible World podcast, seeks to educate anyone who will listen on edible plants and fungi, what they taste like, and where you can find them. He is also a co-founder of Remnant Roots non-profit which seeks to adopt vacant lots and turn them into native plant sanctuaries.</p>
<p><strong>About The Farms</strong></p>
<p>The Farms: An Allerton Folk School, offers&nbsp;classes, workshops, and gatherings&nbsp;focusing on&nbsp;art, wellness, outdoor education, storytelling, and science.&nbsp;All experiences value hands-on, experiential teaching and learning, and are facilitated by and for the members of the community.</p>",The Farms: An Allerton Folk School > Outdoor Education,Sun Singer,,20,,,,https://s3.amazonaws.com/coursestorm/live/media/89c32f62fc3211eeacc21262e3cb1fd3,No,No,Yes,No,No,,,Public,20,0
Foraging Walk (May 24),Michael Baker,$35.00 ,05/24/2025,,1:00 pm,3:00 pm,Regular Class,"<p>Former Allerton In-Residence naturalist Michael Baker will return to the Park to conduct a<strong> Foraging Walk from 1 to 3 p.m. Saturday, May 24</strong>. <strong>Location TBD</strong></p>
<p>Baker, a professional forager, will give demonstrations of the current uses of edible plants and mushrooms during the walk. Participants will be introduced to a variety of wild edible plants and mushrooms and be instructed on which plants to avoid.</p>
<p><strong>$35/person (all ages). Register here by May 21.</strong> All sales are final.</p>
<p>If you will need disability-related accommodations to participate, please email Olivia Bunting at <a href=""mailto:owarren@illinois.edu"">owarren@illinois.edu</a>.</p>
<p><strong>About the instructor</strong></p>
<p>Michael Baker is a professional foraging educator and podcaster in the Chicago suburbs. His show, the Wild Edible World podcast, seeks to educate anyone who will listen on edible plants and fungi, what they taste like, and where you can find them. He is also a co-founder of Remnant Roots non-profit which seeks to adopt vacant lots and turn them into native plant sanctuaries.</p>
<p><strong>About The Farms</strong></p>
<p>The Farms: An Allerton Folk School, offers&nbsp;classes, workshops, and gatherings&nbsp;focusing on&nbsp;art, wellness, outdoor education, storytelling, and science.&nbsp;All experiences value hands-on, experiential teaching and learning, and are facilitated by and for the members of the community.</p>",The Farms: An Allerton Folk School > Outdoor Education,Visitor's Center Complex,Cafe Patio,20,,,,https://s3.amazonaws.com/coursestorm/live/media/89c32f62fc3211eeacc21262e3cb1fd3,No,No,Yes,No,No,,,Public,20,1
Foraging Walk (May 25),Michael Baker,$35.00 ,05/25/2025,,1:00 pm,3:00 pm,Regular Class,"<p>Former Allerton In-Residence naturalist Michael Baker will return to the Park to conduct a<strong> Foraging Walk from 1 to 3 p.m. Sunday, May 25</strong>. <strong>Location TBD</strong></p>
<p>Baker, a professional forager, will give demonstrations of the current uses of edible plants and mushrooms during the walk. Participants will be introduced to a variety of wild edible plants and mushrooms and be instructed on which plants to avoid.</p>
<p><strong>$35/person (all ages). Register here by May 21.</strong> All sales are final.</p>
<p>If you will need disability-related accommodations to participate, please email Olivia Bunting at <a href=""mailto:owarren@illinois.edu"">owarren@illinois.edu</a>.</p>
<p><strong>About the instructor</strong></p>
<p>Michael Baker is a professional foraging educator and podcaster in the Chicago suburbs. His show, the Wild Edible World podcast, seeks to educate anyone who will listen on edible plants and fungi, what they taste like, and where you can find them. He is also a co-founder of Remnant Roots non-profit which seeks to adopt vacant lots and turn them into native plant sanctuaries.</p>
<p><strong>About The Farms</strong></p>
<p>The Farms: An Allerton Folk School, offers&nbsp;classes, workshops, and gatherings&nbsp;focusing on&nbsp;art, wellness, outdoor education, storytelling, and science.&nbsp;All experiences value hands-on, experiential teaching and learning, and are facilitated by and for the members of the community.</p>",The Farms: An Allerton Folk School > Outdoor Education,Visitor's Center Complex,Cafe Patio,20,,,,https://s3.amazonaws.com/coursestorm/live/media/89c32f62fc3211eeacc21262e3cb1fd3,No,No,Yes,No,No,,,Public,16,0
Improve Your Improv (May 1),Kyle Tasch,$25.00 ,05/01/2025,,6:30 pm,8:00 pm,Regular Class,"<p><strong>Experience Level: All Levels</strong></p>
<p>Learn the skills of improvisation, including scene creation and team dynamics at&nbsp;<strong>Improve Your Improv on Thursdays, April 17 through May 29 in the Music Barn.</strong></p>
<p>Kyle Tasch returns to The Farms to teach this popular course, which will be jam-packed with improvisational fun that will use both short-form games and long-form scenes in its sessions.</p>
<p>This will not be a place to sit down, hear lectures, and take notes, as students will be performing as much as possible! It will be a get-up-and-perform kind of class. The class will emphasize the mechanics needed to act out an entertaining and meaningful scene on the spot with no script.</p>
<p>Students who have already completed this class are welcome to join again. Beginners and those experienced in improv are all encouraged to join!&nbsp;</p>
<p><strong>$100/person for the series or $25/class. Register for the entire series by April 10 or one week before each subsequent class.</strong> <em>All sales are final.</em></p>
<p><em>If you will need disability-related accommodations to participate, please email Olivia Bunting at owarren@illinois.edu.</em></p>
<p><strong>About the instructor</strong></p>
<p>Kyle Tasch is an improvisor, improv teacher, filmmaker, writer, actor, comedian and musician from the Chicago suburbs. He started performing improv in 2004 and has been improvising in front of audiences regularly since 2015.</p>
<p>He has also taught classes both in-person and remotely at Westside Improv in Wheaton, Illinois. He performs live across the state in various comedy and music acts and has produced hundreds of videos and songs.</p>","The Farms: An Allerton Folk School > Art
The Farms: An Allerton Folk School > Storytelling",Allerton Music Barn,,27,,,,https://s3.amazonaws.com/coursestorm/live/media/9ea10f63388c11efa88c129ec0530b7d,No,No,Yes,No,No,,,Public,0,0
Improve Your Improv (May 15),Kyle Tasch,$25.00 ,05/15/2025,,6:30 pm,8:00 pm,Regular Class,"<p><strong>Experience Level: All Levels</strong></p>
<p>Learn the skills of improvisation, including scene creation and team dynamics at&nbsp;<strong>Improve Your Improv on Thursdays, April 17 through May 29 in the Music Barn.</strong></p>
<p>Kyle Tasch returns to The Farms to teach this popular course, which will be jam-packed with improvisational fun that will use both short-form games and long-form scenes in its sessions.</p>
<p>This will not be a place to sit down, hear lectures, and take notes, as students will be performing as much as possible! It will be a get-up-and-perform kind of class. The class will emphasize the mechanics needed to act out an entertaining and meaningful scene on the spot with no script.</p>
<p>Students who have already completed this class are welcome to join again. Beginners and those experienced in improv are all encouraged to join!&nbsp;</p>
<p><strong>$100/person for the series or $25/class. Register for the entire series by April 10 or one week before each subsequent class.</strong> <em>All sales are final.</em></p>
<p><em>If you will need disability-related accommodations to participate, please email Olivia Bunting at owarren@illinois.edu.</em></p>
<p><strong>About the instructor</strong></p>
<p>Kyle Tasch is an improvisor, improv teacher, filmmaker, writer, actor, comedian and musician from the Chicago suburbs. He started performing improv in 2004 and has been improvising in front of audiences regularly since 2015.</p>
<p>He has also taught classes both in-person and remotely at Westside Improv in Wheaton, Illinois. He performs live across the state in various comedy and music acts and has produced hundreds of videos and songs.</p>","The Farms: An Allerton Folk School > Art
The Farms: An Allerton Folk School > Storytelling",Allerton Music Barn,,27,,,,https://s3.amazonaws.com/coursestorm/live/media/9ea10f63388c11efa88c129ec0530b7d,No,No,Yes,No,No,,,Public,2,0
Improve Your Improv (May 22),Kyle Tasch,$25.00 ,05/22/2025,,6:30 pm,8:00 pm,Regular Class,"<p><strong>Experience Level: All Levels</strong></p>
<p>Learn the skills of improvisation, including scene creation and team dynamics at&nbsp;<strong>Improve Your Improv on Thursdays, April 17 through May 29 in the Music Barn.</strong></p>
<p>Kyle Tasch returns to The Farms to teach this popular course, which will be jam-packed with improvisational fun that will use both short-form games and long-form scenes in its sessions.</p>
<p>This will not be a place to sit down, hear lectures, and take notes, as students will be performing as much as possible! It will be a get-up-and-perform kind of class. The class will emphasize the mechanics needed to act out an entertaining and meaningful scene on the spot with no script.</p>
<p>Students who have already completed this class are welcome to join again. Beginners and those experienced in improv are all encouraged to join!&nbsp;</p>
<p><strong>$100/person for the series or $25/class. Register for the entire series by April 10 or one week before each subsequent class.</strong> <em>All sales are final.</em></p>
<p><em>If you will need disability-related accommodations to participate, please email Olivia Bunting at owarren@illinois.edu.</em></p>
<p><strong>About the instructor</strong></p>
<p>Kyle Tasch is an improvisor, improv teacher, filmmaker, writer, actor, comedian and musician from the Chicago suburbs. He started performing improv in 2004 and has been improvising in front of audiences regularly since 2015.</p>
<p>He has also taught classes both in-person and remotely at Westside Improv in Wheaton, Illinois. He performs live across the state in various comedy and music acts and has produced hundreds of videos and songs.</p>","The Farms: An Allerton Folk School > Art
The Farms: An Allerton Folk School > Storytelling",Allerton Music Barn,,27,,,,https://s3.amazonaws.com/coursestorm/live/media/9ea10f63388c11efa88c129ec0530b7d,No,No,Yes,No,No,,,Public,2,0
Improve Your Improv (May 29),Kyle Tasch,$25.00 ,05/29/2025,,6:30 pm,8:00 pm,Regular Class,"<p><strong>Experience Level: All Levels</strong></p>
<p>Learn the skills of improvisation, including scene creation and team dynamics at&nbsp;<strong>Improve Your Improv on Thursdays, April 17 through May 29 in the Music Barn.</strong></p>
<p>Kyle Tasch returns to The Farms to teach this popular course, which will be jam-packed with improvisational fun that will use both short-form games and long-form scenes in its sessions.</p>
<p>This will not be a place to sit down, hear lectures, and take notes, as students will be performing as much as possible! It will be a get-up-and-perform kind of class. The class will emphasize the mechanics needed to act out an entertaining and meaningful scene on the spot with no script.</p>
<p>Students who have already completed this class are welcome to join again. Beginners and those experienced in improv are all encouraged to join!&nbsp;</p>
<p><strong>$100/person for the series or $25/class. Register for the entire series by April 10 or one week before each subsequent class.</strong> <em>All sales are final.</em></p>
<p><em>If you will need disability-related accommodations to participate, please email Olivia Bunting at owarren@illinois.edu.</em></p>
<p><strong>About the instructor</strong></p>
<p>Kyle Tasch is an improvisor, improv teacher, filmmaker, writer, actor, comedian and musician from the Chicago suburbs. He started performing improv in 2004 and has been improvising in front of audiences regularly since 2015.</p>
<p>He has also taught classes both in-person and remotely at Westside Improv in Wheaton, Illinois. He performs live across the state in various comedy and music acts and has produced hundreds of videos and songs.</p>","The Farms: An Allerton Folk School > Art
The Farms: An Allerton Folk School > Storytelling",Allerton Music Barn,,27,,,,https://s3.amazonaws.com/coursestorm/live/media/9ea10f63388c11efa88c129ec0530b7d,No,No,Yes,No,No,,,Public,2,0
Improve Your Improv (May 8),Kyle Tasch,$25.00 ,05/08/2025,,6:30 pm,8:00 pm,Regular Class,"<p><strong>Experience Level: All Levels</strong></p>
<p>Learn the skills of improvisation, including scene creation and team dynamics at&nbsp;<strong>Improve Your Improv on Thursdays, April 17 through May 29 in the Music Barn.</strong></p>
<p>Kyle Tasch returns to The Farms to teach this popular course, which will be jam-packed with improvisational fun that will use both short-form games and long-form scenes in its sessions.</p>
<p>This will not be a place to sit down, hear lectures, and take notes, as students will be performing as much as possible! It will be a get-up-and-perform kind of class. The class will emphasize the mechanics needed to act out an entertaining and meaningful scene on the spot with no script.</p>
<p>Students who have already completed this class are welcome to join again. Beginners and those experienced in improv are all encouraged to join!&nbsp;</p>
<p><strong>$100/person for the series or $25/class. Register for the entire series by April 10 or one week before each subsequent class.</strong> <em>All sales are final.</em></p>
<p><em>If you will need disability-related accommodations to participate, please email Olivia Bunting at owarren@illinois.edu.</em></p>
<p><strong>About the instructor</strong></p>
<p>Kyle Tasch is an improvisor, improv teacher, filmmaker, writer, actor, comedian and musician from the Chicago suburbs. He started performing improv in 2004 and has been improvising in front of audiences regularly since 2015.</p>
<p>He has also taught classes both in-person and remotely at Westside Improv in Wheaton, Illinois. He performs live across the state in various comedy and music acts and has produced hundreds of videos and songs.</p>","The Farms: An Allerton Folk School > Art
The Farms: An Allerton Folk School > Storytelling",Allerton Music Barn,,27,,,,https://s3.amazonaws.com/coursestorm/live/media/9ea10f63388c11efa88c129ec0530b7d,No,No,Yes,No,No,,,Public,1,0
