Class Name,Instructor,Price,Start Date,End Date,Start Time,End Time,Class Type,Description,Categories,Location,Room,Max Seats,Min Seats,Length in Weeks,Days of Week,Image URL,Featured,Kids Class,Register Online,Continuous Enrollment,Canceled,Receipt Custom Text,Reminder Custom Text,Visibility,Registrants,Waiting List
Bee Hive Observation 6/2,Maggie Wachter,$20.00 ,06/02/2024,,1:00 pm,3:00 pm,Regular Class,"<p>Join us on a bi-monthly basis as we observe how honey bees manage hive activity during the summer at <strong>Bee Hive Observation&nbsp;on June 2 &amp; 15, July 7 &amp; 21 and Aug. 4.*</strong> Classes will include an overview of seasonal influences, followed by a peek inside the hives to observe honey bees at work. Traditional and Flow Hives will be discussed.</p>
<p>Participants should wear long sleeves and pants, loose-fitting garments and no open shoes. You should also bring a protective bee veil and unscented rubber gloves.</p>
<p><strong>$90/person for the entire series or $20/class. Register here for the entire series by May 31 or two days before each individual class.*</strong> All sales are final.</p>
<p>If you will need disability-related accommodations to participate, please email Olivia Bunting at&nbsp;owarren@illinois.edu.</p>
<p>&mdash; Sunday, June 2, 1-3 p.m. in The Studio <br />&mdash; Saturday, June 15, 2:30-4:30 p.m. in The Studio <br />&mdash; Sunday, July 7: 1-3 p.m. in the Greenhouse Auditorium <br />&mdash; Sunday, July 21, 1-3 p.m. in The Studio <br />&mdash; Sunday, Aug. 4, 1-3 p.m. in The Studio</p>
<p><strong>About the instructor</strong></p>
<p>When Maggie Wachter began her social work degree at the University of Illinois in 2008, she had no idea that she would become a beekeeper. As for honey, she kept a single jar in the back of her kitchen cabinet for recipes. Today she is a master beekeeper who never eats sugar.</p>
<p>Maggie received her first hive as a gift in 2008. By 2010, she was enrolled in the Master Beekeeper course at the University of Florida. From there, things happened quickly to turn her life around. In 2012, she started teaching beekeeping for Parkland Community Education and today she is a beekeeping teacher, honey judge, mead maker and master beekeeper.</p>
<p>She has also participated in honeybee research at the University of Illinois and the USDA.</p>
<p><strong>About The Farms</strong></p>
<p>The Farms: An Allerton Folk School, offers&nbsp;classes, workshops, and gatherings&nbsp;focusing on&nbsp;art, wellness, outdoor education, storytelling, and science.&nbsp;All experiences value hands-on, experiential teaching and learning, and are facilitated by and for the members of the community.</p>
<p>See the complete&nbsp;summer session&nbsp;here.</p>",The Farms: An Allerton Folk School > Outdoor Education,The Studio,,8,,,,https://s3.amazonaws.com/coursestorm/live/media/99224ee9fc2f11eeacc21262e3cb1fd3,No,No,Yes,No,No,,,Public,1,0
Bee Hive Observation 7/21,Maggie Wachter,$20.00 ,07/21/2024,,1:00 pm,3:00 pm,Regular Class,"<p>Join us on a bi-monthly basis as we observe how honey bees manage hive activity during the summer at <strong>Bee Hive Observation&nbsp;on June 2 &amp; 15, July 7 &amp; 21 and Aug. 4.*</strong> Classes will include an overview of seasonal influences, followed by a peek inside the hives to observe honey bees at work. Traditional and Flow Hives will be discussed.</p>
<p>Participants should wear long sleeves and pants, loose-fitting garments and no open shoes. You should also bring a protective bee veil and unscented rubber gloves.</p>
<p><strong>$90/person for the entire series or $20/class. Register here for the entire series by May 31 or two days before each individual class.*</strong> All sales are final.</p>
<p>If you will need disability-related accommodations to participate, please email Olivia Bunting at&nbsp;owarren@illinois.edu.</p>
<p>&mdash; Sunday, June 2, 1-3 p.m. in The Studio <br />&mdash; Saturday, June 15, 2:30-4:30 p.m. in The Studio <br />&mdash; Sunday, July 7: 1-3 p.m. in the Greenhouse Auditorium <br />&mdash; Sunday, July 21, 1-3 p.m. in The Studio <br />&mdash; Sunday, Aug. 4, 1-3 p.m. in The Studio</p>
<p><strong>About the instructor</strong></p>
<p>When Maggie Wachter began her social work degree at the University of Illinois in 2008, she had no idea that she would become a beekeeper. As for honey, she kept a single jar in the back of her kitchen cabinet for recipes. Today she is a master beekeeper who never eats sugar.</p>
<p>Maggie received her first hive as a gift in 2008. By 2010, she was enrolled in the Master Beekeeper course at the University of Florida. From there, things happened quickly to turn her life around. In 2012, she started teaching beekeeping for Parkland Community Education and today she is a beekeeping teacher, honey judge, mead maker and master beekeeper.</p>
<p>She has also participated in honeybee research at the University of Illinois and the USDA.</p>
<p><strong>About The Farms</strong></p>
<p>The Farms: An Allerton Folk School, offers&nbsp;classes, workshops, and gatherings&nbsp;focusing on&nbsp;art, wellness, outdoor education, storytelling, and science.&nbsp;All experiences value hands-on, experiential teaching and learning, and are facilitated by and for the members of the community.</p>
<p>See the complete&nbsp;summer session&nbsp;here.</p>",The Farms: An Allerton Folk School > Outdoor Education,The Studio,,8,,,,https://s3.amazonaws.com/coursestorm/live/media/99224ee9fc2f11eeacc21262e3cb1fd3,No,No,Yes,No,No,,,Public,2,0
Bee Hive Observation 7/7,Maggie Wachter,$20.00 ,07/07/2024,,1:00 pm,3:00 pm,Regular Class,"<p>Join us on a bi-monthly basis as we observe how honey bees manage hive activity during the summer at <strong>Bee Hive Observation&nbsp;on June 2 &amp; 15, July 7 &amp; 21 and Aug. 4.*</strong> Classes will include an overview of seasonal influences, followed by a peek inside the hives to observe honey bees at work. Traditional and Flow Hives will be discussed.</p>
<p>Participants should wear long sleeves and pants, loose-fitting garments and no open shoes. You should also bring a protective bee veil and unscented rubber gloves.</p>
<p><strong>$90/person for the entire series or $20/class. Register here for the entire series by May 31 or two days before each individual class.*</strong> All sales are final.</p>
<p>If you will need disability-related accommodations to participate, please email Olivia Bunting at&nbsp;owarren@illinois.edu.</p>
<p>&mdash; Sunday, June 2, 1-3 p.m. in The Studio <br />&mdash; Saturday, June 15, 2:30-4:30 p.m. in The Studio <br />&mdash; Sunday, July 7: 1-3 p.m. in the Greenhouse Auditorium <br />&mdash; Sunday, July 21, 1-3 p.m. in The Studio <br />&mdash; Sunday, Aug. 4, 1-3 p.m. in The Studio</p>
<p><strong>About the instructor</strong></p>
<p>When Maggie Wachter began her social work degree at the University of Illinois in 2008, she had no idea that she would become a beekeeper. As for honey, she kept a single jar in the back of her kitchen cabinet for recipes. Today she is a master beekeeper who never eats sugar.</p>
<p>Maggie received her first hive as a gift in 2008. By 2010, she was enrolled in the Master Beekeeper course at the University of Florida. From there, things happened quickly to turn her life around. In 2012, she started teaching beekeeping for Parkland Community Education and today she is a beekeeping teacher, honey judge, mead maker and master beekeeper.</p>
<p>She has also participated in honeybee research at the University of Illinois and the USDA.</p>
<p><strong>About The Farms</strong></p>
<p>The Farms: An Allerton Folk School, offers&nbsp;classes, workshops, and gatherings&nbsp;focusing on&nbsp;art, wellness, outdoor education, storytelling, and science.&nbsp;All experiences value hands-on, experiential teaching and learning, and are facilitated by and for the members of the community.</p>
<p>See the complete&nbsp;summer session&nbsp;here.</p>",The Farms: An Allerton Folk School > Outdoor Education,Auditorium,,8,,,,https://s3.amazonaws.com/coursestorm/live/media/99224ee9fc2f11eeacc21262e3cb1fd3,No,No,Yes,No,No,,,Public,5,0
Bee Hive Observation 8/4,Maggie Wachter,$20.00 ,08/04/2024,,1:00 pm,3:00 pm,Regular Class,"<p>Join us on a bi-monthly basis as we observe how honey bees manage hive activity during the summer at <strong>Bee Hive Observation&nbsp;on June 2 &amp; 15, July 7 &amp; 21 and Aug. 4.*</strong> Classes will include an overview of seasonal influences, followed by a peek inside the hives to observe honey bees at work. Traditional and Flow Hives will be discussed.</p>
<p>Participants should wear long sleeves and pants, loose-fitting garments and no open shoes. You should also bring a protective bee veil and unscented rubber gloves.</p>
<p><strong>$90/person for the entire series or $20/class. Register here for the entire series by May 31 or two days before each individual class.*</strong> All sales are final.</p>
<p>If you will need disability-related accommodations to participate, please email Olivia Bunting at&nbsp;owarren@illinois.edu.</p>
<p>&mdash; Sunday, June 2, 1-3 p.m. in The Studio <br />&mdash; Saturday, June 15, 2:30-4:30 p.m. in The Studio <br />&mdash; Sunday, July 7: 1-3 p.m. in the Greenhouse Auditorium <br />&mdash; Sunday, July 21, 1-3 p.m. in The Studio <br />&mdash; Sunday, Aug. 4, 1-3 p.m. in The Studio</p>
<p><strong>About the instructor</strong></p>
<p>When Maggie Wachter began her social work degree at the University of Illinois in 2008, she had no idea that she would become a beekeeper. As for honey, she kept a single jar in the back of her kitchen cabinet for recipes. Today she is a master beekeeper who never eats sugar.</p>
<p>Maggie received her first hive as a gift in 2008. By 2010, she was enrolled in the Master Beekeeper course at the University of Florida. From there, things happened quickly to turn her life around. In 2012, she started teaching beekeeping for Parkland Community Education and today she is a beekeeping teacher, honey judge, mead maker and master beekeeper.</p>
<p>She has also participated in honeybee research at the University of Illinois and the USDA.</p>
<p><strong>About The Farms</strong></p>
<p>The Farms: An Allerton Folk School, offers&nbsp;classes, workshops, and gatherings&nbsp;focusing on&nbsp;art, wellness, outdoor education, storytelling, and science.&nbsp;All experiences value hands-on, experiential teaching and learning, and are facilitated by and for the members of the community.</p>
<p>See the complete&nbsp;summer session&nbsp;here.</p>",The Farms: An Allerton Folk School > Outdoor Education,The Studio,,8,,,,https://s3.amazonaws.com/coursestorm/live/media/99224ee9fc2f11eeacc21262e3cb1fd3,No,No,Yes,No,No,,,Public,3,0
Beginning Watercolor (Afternoon Session),Sally Walsh,$65.00 ,08/05/2024,,1:00 pm,3:00 pm,Watercolor Class,"<p>Learn the foundational skills of watercolor at <strong>Beginning Watercolor from 1 to 3 p.m. Mondays, Aug. 5, 12, 19 and 26 in <a href=""https://allerton.illinois.edu/the-gardens-map/?location=studio"">The Studio</a>.</strong> Instructor and former art educator Sally Walsh will walk participants through new techniques each week to create paintings focusing on landscapes, flowers, fruit, glass and special effects.</p>
<p>Pencils, erasers, clear plastic rulers, paper towels and spray bottles will be provided.</p>
<p>Participants should bring the following supplies: <br />&mdash; Basic pallet of cake watercolors (can be made available on request) <br />&mdash; Tube or cake watercolors <br />&mdash; Watercolor brushes of varying sizes <br />&mdash; Personal sketchbook or journal with paper suitable for watercolor (spiral bound is best)</p>
<p><strong>$65/person. Register by July 29.</strong> <em>All sales are final.</em></p>
<p><em>If you will need disability-related accommodations to participate, please email Olivia Bunting at <a href=""mailto:owarren@illinois.edu"">owarren@illinois.edu</a>.</em></p>
<p><strong>About the instructor</strong></p>
<p>Sally Walsh is a retired art teacher from Richland Community College in Decatur. She has more than 30 years of teaching experience and has led previous art classes at Allerton.</p>",The Farms: An Allerton Folk School > Art,The Studio,,15,3,4,Mon,https://s3.amazonaws.com/coursestorm/live/media/cdb5e188e55311ee8cfa12b8d9293afd,No,No,Yes,No,No,,,Public,15,7
Beginning Watercolor (Morning Session),Sally Walsh,$65.00 ,08/05/2024,,10:00 am,12:00 pm,Watercolor Class,"<p>Learn the foundational skills of watercolor at <strong>Beginning Watercolor from 10 a.m. to 12 p.m. Mondays, Aug. 5, 12, 19 and 26 in <a href=""https://allerton.illinois.edu/the-gardens-map/?location=studio"">The Studio</a>.</strong> Instructor and former art educator Sally Walsh will walk participants through new techniques each week to create paintings focusing on landscapes, flowers, fruit, glass and special effects.</p>
<p>Pencils, erasers, clear plastic rulers, paper towels and spray bottles will be provided.</p>
<p>Participants should bring the following supplies: <br />&mdash; Basic pallet of cake watercolors (can be made available on request) <br />&mdash; Tube or cake watercolors <br />&mdash; Watercolor brushes of varying sizes <br />&mdash; Personal sketchbook or journal with paper suitable for watercolor (spiral bound is best)</p>
<p><strong>$65/person. Register by July 29.</strong> <em>All sales are final.</em></p>
<p><em>If you will need disability-related accommodations to participate, please email Olivia Bunting at <a href=""mailto:owarren@illinois.edu"">owarren@illinois.edu</a>.</em></p>
<p><strong>About the instructor</strong></p>
<p>Sally Walsh is a retired art teacher from Richland Community College in Decatur. She has more than 30 years of teaching experience and has led previous art classes at Allerton.</p>",The Farms: An Allerton Folk School > Art,The Studio,,15,3,4,Mon,https://s3.amazonaws.com/coursestorm/live/media/cdb5e188e55311ee8cfa12b8d9293afd,No,No,Yes,No,No,,,Public,15,2
Braided Rugs & DIY Cleaning Products ,Danielle Reed,$85.00 ,06/01/2024,,9:00 am,5:00 pm,Regular Class,"<p><strong>Experience Level: Beginner</strong></p>
<p>Learn how to repurpose fabric to create a braided rug, as well as how to make your own non-toxic products for the home at <strong>Braided Rugs &amp; DIY Cleaning Products from 9 am. to 5 p.m. Saturday, June 1 in The Studio</strong>.</p>
<p>In this one-day workshop, participants will learn how to make some of the most used products for their homes and create braided rugs from upcycled and rescued fabrics. Instructor Danielle Reed will cover the techniques for starting a braided rug, then give attendees the opportunity to create handmade laundry detergent, dryer sheets, hand soap and air freshener. Each participant will leave with the start of a rug and a container of a finished product.</p>
<p><strong>$85/person. Register by May 18.</strong> <em>All sales are final.</em></p>
<p><em>If you will need disability-related accommodations to participate, please email&nbsp;owarren@illinois.edu.</em></p>
<p><strong>About the instructor</strong></p>
<p>As an avid artist and passionate educator, Danielle Reed brings a wealth of experience and creativity to classes. With a background rooted in crafts, therapy, and practical artistic endeavors, Reed is dedicated to fostering a nurturing and inspiring environment where students can explore their creativity and develop their artistic skills.</p>
<p>Danielle holds a master's degree in Marriage and Family Therapy and currently practices in Indianapolis, Indiana. Their work often explores themes of sustainability, creativity and peace. Danielle offers real-world insights and advice to aspiring artists. In Danielle's classes, students can expect a supportive inclusive atmosphere where their individuality is celebrated. As an instructor, Danielle is dedicated to helping you unleash your creative potential and achieve your artistic goals.</p>","The Farms: An Allerton Folk School > Wellness
The Farms: An Allerton Folk School > Art",The Studio,,20,5,,,https://s3.amazonaws.com/coursestorm/live/media/ed3b37d2d4cc11ee94251217389d230f,No,No,Yes,No,Yes,,,Public,0,0
Cookie Decorating: May 4,,$65.00 ,05/04/2024,,12:00 pm,2:00 pm,Regular Class,"<p>Cookie Decorating</p>
<p>Led by: Jennifer Holhubner</p>
<p>Saturday, May 4, 2024</p>
<p>12:00 - 2:00 pm</p>
<p>Mansion Carriage House</p>
<p>Registration Deadline: April 27, 2024</p>
<p>Skill level: All Levels</p>
<p>Age Group: All ages (Children MUST register with a parent)</p>
<p>Registration fee: $65</p>
<p>&nbsp;</p>
<p>Course Description:</p>
<p>In this class, students will learn to decorate provided cookies with royal icing. Instructor will demonstrate and explain wet-on-wet technique, outlining, and flooding. Participants will get to take home cookies that they decorate.</p>
<p>This class is being offered as part of Allerton's Bluebell Festival! Enjoy live music and stop by our plant sale and Farms instructor vendor market!</p>
<p>&nbsp;</p>
<p>About the Instructor:</p>
<p>Champaign-Urbana native Jennifer Holhubner taught herself how to decorate cakes when she was 16 years old, and took up cookie decorating in 2019.</p>
<p>&ldquo;Although they intimidated me, I forged on and got better with each order. I still have room to grow as we all do in whatever task we take on,&rdquo; she said. &ldquo;But I love to share the aspects of baking and decorating. I can actually now say, I am cookier!&rdquo;</p>",The Farms: An Allerton Folk School > Art,Auditorium,,12,4,,Sat,https://s3.amazonaws.com/coursestorm/live/media/815c6ca5e57211ee8cfa12b8d9293afd,No,No,Yes,No,No,,,Public,12,0
Cooking With Herbs,Kay Carnes,$45.00 ,08/03/2024,,11:00 am,1:00 pm,Regular Class,"<p><strong>Experience Level: Beginner</strong></p>
<p>Learn how to grow herbs in the Central Illinois climate and then taste how they are used in a meal at <strong>Cooking with Herbs from 11 a.m. to 1 p.m. Saturday, Aug. 3 in the Herb Garden and Mansion Carriage House</strong>.</p>
<p>Join Kay Karnes, Master Gardener and Mid-America Gardener panelist in the Herb Garden to begin this workshop, where you will receive a tour of the garden, which is certified by the Illinois Herb Association. You will learn how to grow herbs and receive cooking tips using herbs and spices in various recipes.</p>
<p>Then, sit down in the Mansion Dining Room for an Italian-themed lunch prepared by Leah Bodine of the Greenhouse Caf&egrave;.</p>
<p>$45/person. Register by July 27. All sales are final.</p>
<p>If you will need disability-related accommodations to participate, please email&nbsp;owarren@illinois.edu.</p>
<p><strong>About the Instructor</strong></p>
<p>Kay Karnes&rsquo; love of gardening began at an early age &ldquo;helping&rdquo; her father in his vegetable garden and has continued throughout her life.</p>
<p>Kay is a Champaign County Master Gardener, a member and past president of the Illinois Herb Association and has been a panelist on MidAmerican Gardener since 1995. She and her husband, Dave, live on 2.5 acres outside of Monticello. This has given her ample space to pursue her passion and retirement from the University has given her the time. Her areas of expertise are herbs, vegetables and seed saving.</p>",The Farms: An Allerton Folk School,Herb Garden,,20,2,,,https://s3.amazonaws.com/coursestorm/live/media/00408cc6dd5611eeb6c40afff9e37ebb,No,No,Yes,No,No,,,Public,20,3
Exploring Nature & Life Through Mary Oliver's Poetry (Full Series),Kate Herald,$85.00 ,06/08/2024,,12:00 pm,4:00 pm,Regular Class,"<p><em>*This is a monthly class meeting June-August. Students should use this listing to register for all three classes</em></p>
<p><strong>Experience Level: Beginner</strong></p>
<p>Learn the basics of poetry at <strong>Exploring Nature &amp; Life Through Mary Oliver&rsquo;s Poetry from 12 to 4 p.m. on Saturdays, June 8, July 20 and Aug. 10.</strong> Instructor Kate Herald will help students explore allegory and meter using Oliver&rsquo;s poetry, including &ldquo;Wild Geese&rdquo; and &ldquo;How I Go to the Woods,&rdquo; as</p>
<p>Participants will then be invited to write and share their own life poem based on their observations at Allerton Park. Register for the entire series at a discount or sign-up for individual classes.</p>
<p>Classes will be held in <a href=""https://allerton.illinois.edu/the-gardens-map/?location=studio""><strong>The Studio</strong></a> with time also being spent outdoors.</p>
<p><strong>$85/person for the entire series or $30/classs. Register by June 5 or three days prior to subsequent classes*.</strong> All sales are final.</p>
<p>*Individual class links:</p>
<p><strong>&mdash;&nbsp;<a href=""https://allerton.coursestorm.com/course/exploring-nature-life-through-mary-oliver-s-poetry-june-8?search=Mary+Oliver"">June 8</a></strong></p>
<p><strong>&mdash;&nbsp;<a href=""https://allerton.coursestorm.com/course/exploring-nature-life-through-mary-oliver-s-poetry-july-20?search=Mary+Oliver"">July 20</a></strong></p>
<p><strong>&mdash;&nbsp;<a href=""https://allerton.coursestorm.com/course/exploring-nature-life-through-mary-oliver-s-poetry-august-10?search=Mary+Oliver"">Aug. 10</a></strong></p>
<p>If you will need disability-related accommodations to participate, please email <a href=""mailto:owarren@illinois.edu"">owarren@illinois.edu</a>.</p>
<p><strong>About the instructor</strong></p>
<p>Kate Herald teaches people how to tell stories that change the world for good. She holds a Ph.D. in English and uses her background in storytelling research as a learning designer, gender studies professor and curator for TEDxNormal.</p>","The Farms: An Allerton Folk School > Art
The Farms: An Allerton Folk School > Storytelling",The Studio,,10,,,,https://s3.amazonaws.com/coursestorm/live/media/1a7cad4ddbd311eeac920affd70477b9,No,No,Yes,No,No,,,Public,3,0
Exploring Nature & Life Through Mary Oliver's Poetry--August 10,Kate Herald,$30.00 ,08/10/2024,,12:00 pm,4:00 pm,Regular Class,"<p><strong>Experience Level: Beginner</strong></p>
<p>Learn the basics of poetry at&nbsp;<strong>Exploring Nature &amp; Life Through Mary Oliver&rsquo;s Poetry from 12 to 4 p.m. on Saturdays, June 8, July 20 and Aug. 10.</strong>&nbsp;Instructor Kate Herald will help students explore allegory and meter using Oliver&rsquo;s poetry, including &ldquo;Wild Geese&rdquo; and &ldquo;How I Go to the Woods,&rdquo; as</p>
<p>Participants will then be invited to write and share their own life poem based on their observations at Allerton Park. Register for the entire series at a discount or sign-up for individual classes.</p>
<p>Classes will be held in&nbsp;<a href=""https://allerton.illinois.edu/the-gardens-map/?location=studio""><strong>The Studio</strong></a>&nbsp;with time also being spent outdoors.</p>
<p><strong>$85/person for the entire series or $30/classs. Register by June 5 or three days prior to subsequent classes*.</strong>&nbsp;All sales are final.</p>
<p>*Individual class links:</p>
<p>&mdash;&nbsp;<a href=""https://allerton.coursestorm.com/course/exploring-nature-life-through-mary-oliver-s-poetry-june-8?search=Mary+Oliver"">June 8</a></p>
<p>&mdash;&nbsp;<a href=""https://allerton.coursestorm.com/course/exploring-nature-life-through-mary-oliver-s-poetry-july-20?search=Mary+Oliver"">July 20</a></p>
<p>&mdash;&nbsp;<a href=""https://allerton.coursestorm.com/course/exploring-nature-life-through-mary-oliver-s-poetry-august-10?search=Mary+Oliver"">Aug. 10</a></p>
<p>If you will need disability-related accommodations to participate, please email <a href=""mailto:owarren@illinois.edu"">owarren@illinois.edu</a>.</p>
<p><strong>About the instructor</strong></p>
<p>Kate Herald teaches people how to tell stories that change the world for good. She holds a Ph.D. in English and uses her background in storytelling research as a learning designer, gender studies professor and curator for TEDxNormal.</p>","The Farms: An Allerton Folk School > Art
The Farms: An Allerton Folk School > Storytelling",The Studio,,10,3,,,https://s3.amazonaws.com/coursestorm/live/media/0ef19287dbd411eeac920affd70477b9,No,No,Yes,No,No,,,Public,9,0
Exploring Nature & Life Through Mary Oliver's Poetry--July 20,Kate Herald,$30.00 ,07/20/2024,,12:00 pm,4:00 pm,Regular Class,"<p><strong>Experience Level: Beginner</strong></p>
<p>Learn the basics of poetry at&nbsp;<strong>Exploring Nature &amp; Life Through Mary Oliver&rsquo;s Poetry from 12 to 4 p.m. on Saturdays, June 8, July 20 and Aug. 10.</strong>&nbsp;Instructor Kate Herald will help students explore allegory and meter using Oliver&rsquo;s poetry, including &ldquo;Wild Geese&rdquo; and &ldquo;How I Go to the Woods,&rdquo; as</p>
<p>Participants will then be invited to write and share their own life poem based on their observations at Allerton Park. Register for the entire series at a discount or sign-up for individual classes.</p>
<p>Classes will be held in&nbsp;<a href=""https://allerton.illinois.edu/the-gardens-map/?location=studio""><strong>The Studio</strong></a>&nbsp;with time also being spent outdoors.</p>
<p><strong>$85/person for the entire series or $30/classs. Register by June 5 or three days prior to subsequent classes*.</strong>&nbsp;All sales are final.</p>
<p>*Individual class links:</p>
<p>&mdash;&nbsp;<a href=""https://allerton.coursestorm.com/course/exploring-nature-life-through-mary-oliver-s-poetry-june-8?search=Mary+Oliver"">June 8</a></p>
<p>&mdash;&nbsp;<a href=""https://allerton.coursestorm.com/course/exploring-nature-life-through-mary-oliver-s-poetry-july-20?search=Mary+Oliver"">July 20</a></p>
<p>&mdash;&nbsp;<a href=""https://allerton.coursestorm.com/course/exploring-nature-life-through-mary-oliver-s-poetry-august-10?search=Mary+Oliver"">Aug. 10</a></p>
<p>If you will need disability-related accommodations to participate, please email <a href=""mailto:owarren@illinois.edu"">owarren@illinois.edu</a>.</p>
<p><strong>About the instructor</strong></p>
<p>Kate Herald teaches people how to tell stories that change the world for good. She holds a Ph.D. in English and uses her background in storytelling research as a learning designer, gender studies professor and curator for TEDxNormal.</p>","The Farms: An Allerton Folk School > Art
The Farms: An Allerton Folk School > Storytelling",The Studio,,10,3,,,https://s3.amazonaws.com/coursestorm/live/media/bc721515dbd311eeac920affd70477b9,No,No,Yes,No,No,,,Public,4,0
Exploring Nature & Life Through Mary Oliver's Poetry--June 8,Kate Herald,$30.00 ,06/08/2024,,12:00 pm,4:00 pm,Regular Class,"<p><strong>Experience Level: Beginner</strong></p>
<p>Learn the basics of poetry at&nbsp;<strong>Exploring Nature &amp; Life Through Mary Oliver&rsquo;s Poetry from 12 to 4 p.m. on Saturdays, June 8, July 20 and Aug. 10.</strong>&nbsp;Instructor Kate Herald will help students explore allegory and meter using Oliver&rsquo;s poetry, including &ldquo;Wild Geese&rdquo; and &ldquo;How I Go to the Woods,&rdquo; as</p>
<p>Participants will then be invited to write and share their own life poem based on their observations at Allerton Park. Register for the entire series at a discount or sign-up for individual classes.</p>
<p>Classes will be held in&nbsp;<a href=""https://allerton.illinois.edu/the-gardens-map/?location=studio""><strong>The Studio</strong></a>&nbsp;with time also being spent outdoors.</p>
<p><strong>$85/person for the entire series or $30/classs. Register by June 5 or three days prior to subsequent classes*.</strong>&nbsp;All sales are final.</p>
<p>*Individual class links:</p>
<p>&mdash;&nbsp;<a href=""https://allerton.coursestorm.com/course/exploring-nature-life-through-mary-oliver-s-poetry-june-8?search=Mary+Oliver"">June 8</a></p>
<p>&mdash;&nbsp;<a href=""https://allerton.coursestorm.com/course/exploring-nature-life-through-mary-oliver-s-poetry-july-20?search=Mary+Oliver"">July 20</a></p>
<p>&mdash;&nbsp;<a href=""https://allerton.coursestorm.com/course/exploring-nature-life-through-mary-oliver-s-poetry-august-10?search=Mary+Oliver"">Aug. 10</a></p>
<p>If you will need disability-related accommodations to participate, please email <a href=""mailto:owarren@illinois.edu"">owarren@illinois.edu</a>.</p>
<p><strong>About the instructor</strong></p>
<p>Kate Herald teaches people how to tell stories that change the world for good. She holds a Ph.D. in English and uses her background in storytelling research as a learning designer, gender studies professor and curator for TEDxNormal.</p>","The Farms: An Allerton Folk School > Art
The Farms: An Allerton Folk School > Storytelling",The Studio,,10,3,,,https://s3.amazonaws.com/coursestorm/live/media/7982fdc1dbd311eeac920affd70477b9,No,No,Yes,No,No,,,Public,8,0
Figure Drawing Open Studio: August 19,Vivian Krishnan,$35.00 ,08/19/2024,,5:30 pm,8:30 pm,Regular Class,"<p>Figure Drawing Open Studio</p>
<p>Artists of all levels and abilities are invited to experience drawing a live model at <strong>Figure Drawing Open Studio on Mondays, May 20, June 3 &amp; 17, July 1 &amp; 15 and Aug. 5 &amp; 19 from 5:30 to 8:30 p.m.</strong> Classes will be held in the <strong><a href=""https://allerton.illinois.edu/the-gardens-map/?location=mansion"">Mansion Library</a></strong>&nbsp;(May-July) and in the <a href=""https://allerton.illinois.edu/the-gardens-map/?location=greenhouse""><strong>Greenhouse Auditorium</strong></a> (August).</p>
<p>The open studio format will allow students to work independently, with minimal guidance from facilitator (instead of instructor?) Vivian Krishnan. Students should bring their own supplies, including pencils, charcoal and other medium as well as an easel or sawhorse to draw on. Classes will focus on quick gestures, long poses, and both costumed and nude models.</p>
<p>A cash bar will be available.</p>
<p><strong>$35/class*. Register at least two days before each class.</strong> All sales are final.</p>
<p>Individual class links:</p>
<p>&mdash;&nbsp;<a href=""https://allerton.coursestorm.com/course/open-figure-drawing"">May 20</a></p>
<p>&mdash;&nbsp;<a href=""https://allerton.coursestorm.com/course/open-figure-drawing-june-3"">June 3</a></p>
<p>&mdash;&nbsp;<a href=""https://allerton.coursestorm.com/course/open-figure-drawing-june-17?page=2"">June 17</a></p>
<p>&mdash;&nbsp;<a href=""https://allerton.coursestorm.com/course/open-figure-drawing-july-1?page=2"">July 1</a></p>
<p>&mdash;&nbsp;<a href=""https://allerton.coursestorm.com/course/open-figure-drawing-july-15?page=2"">July 15</a></p>
<p>&mdash;&nbsp;<a href=""https://allerton.coursestorm.com/course/open-figure-drawing-august-5?page=3"">August 5</a></p>
<p>&mdash;&nbsp;<a href=""https://allerton.coursestorm.com/course/open-figure-drawing-august-19?page=3"">August 19</a></p>
<p><em>*Use the discount code &ldquo;Drawing10&rdquo; to save 10 percent when registering for at least three classes</em></p>
<p>If you will need disability-related accommodations to participate, please email Olivia Bunting at <a href=""mailto:owarren@illinois.edu"">owarren@illinois.edu</a>.</p>
<p><strong>About the instructor</strong></p>
<p>Vivian Krishnan is a multimedia artist with works that cross the vast stage of storytelling, from designing costumes for theatrical characters to writing and illustrating diverse children&rsquo;s books. She received her bachelors in Durango, Colorado, focusing on Printmaking and Sculpture as well as earning her MFA at UIUC in Theatrical Design.</p>","The Farms: An Allerton Folk School > Art
The Farms: An Allerton Folk School > Gatherings",Auditorium,,15,5,,,https://s3.amazonaws.com/coursestorm/live/media/11d8db43121b11ef9808124bb266a27f,No,No,Yes,No,Yes,,,Public,0,0
