Class Name,Instructor,Price,Start Date,End Date,Start Time,End Time,Class Type,Description,Categories,Location,Room,Max Seats,Min Seats,Length in Weeks,Days of Week,Image URL,Featured,Kids Class,Register Online,Continuous Enrollment,Canceled,Receipt Custom Text,Reminder Custom Text,Visibility,Registrants,Waiting List
Plein Air Painting - Sept 4,Deb Marett,$175.00 ,09/04/2026,09/06/2026,12:00 pm,4:00 pm,Regular Class,"<p><strong>Experience Level: All Levels&nbsp;</strong></p>
<p>Get outside and express your creativity at&nbsp;<strong>Plein Air Painting on Friday through Sunday,&nbsp;Sept. 4 through 6&nbsp;from 12 to 4 p.m. in&nbsp;the&nbsp;Studio.&nbsp;</strong></p>
<p>Students will start with a brief discussion each day at the designated meeting location then head outdoors to paint with their preferred medium. Instructor Deb Marett will guide students in this unique opportunity to capture the true colors, light, and atmosphere of the park as it changes in real time. Working directly in nature will challenge artists to respond quickly to shifting light and&nbsp;weather&nbsp;leading to dynamic and expressive brushwork. Not only will students grow in their technique, but plein air painting often lends itself to a restorative and calming practice.&nbsp;</p>
<p>All painting mediums are welcome including oils, acrylics, watercolor, and pastel.&nbsp;</p>
<p><strong>$175/person* (ages 15+). Regististration closes on Aug. 28 or when capacity is reached.</strong>&nbsp;<em>All sales are final.</em>&nbsp;</p>
<p>*Students should bring:&nbsp;<br />&mdash; Medium of their choice (i.e. oils, acrylics, watercolor, pastel) in a portable palette&nbsp;<br />&mdash; Plein Air easel suitable for the medium of choice (the easel needs to be flat for watercolors)&nbsp;<br />&mdash; Brushes in various sizes suitable for the medium of choice&nbsp;<br />&mdash; Canvas panels, Watercolor paper, or other paper suitable for medium of choice in a block or on a board taped down. Please have enough for several paintings&nbsp;<br />&mdash; Small Sketch pad and pencil&nbsp;<br />&mdash; Rags/paper towels as you use in your practice and trash bags for disposal&nbsp;<br />&mdash; Water bottle and container for rinsing brushes&nbsp;&nbsp;<br />&mdash; Tote bag for easy carrying&nbsp;&nbsp;</p>
<p>Other suggested items:&nbsp;</p>
<p>&mdash; Sunscreen &amp; bug spray&nbsp;<br />&mdash; Brimmed Hat&nbsp;<br />&mdash; Folding chair or stool&nbsp;<br />&mdash; Refillable water bottle &amp; snacks&nbsp;<br />&mdash; Gloves if you use them in your practice&nbsp;&nbsp;</p>
<p><em>Learn more about the space where your course will take place?here.?If&nbsp;you will&nbsp;need disability-related accommodations&nbsp;in order to&nbsp;participate, please email?owarren@illinois.edu.&nbsp;</em></p>
<p><em>By attending, you consent to your image being used in Allerton marketing, social&nbsp;media&nbsp;and publications. Please alert the photographer or videographer if you do not want your image taken.&nbsp;</em></p>
<p><strong>About the instructor&nbsp;</strong></p>
<p>Deb Marrett is a professional artist whose work focuses on equestrian and figurative scenes as well as portraiture. She always travels with her watercolors and&nbsp;a travel journal.&nbsp;</p>
<p>&ldquo;It is an amazing way to remember moments of the trip, and spend time soaking up the places I visit,&rdquo; she said.&nbsp;</p>
<p>Deb loves sharing her knowledge by teaching and finding ways to make painting and drawing fun and accessible to those wanting to explore their creative side.</p>","Allerton Programs > All Ages Programs
The Farms: An Allerton Folk School > Art
Skill Level > All Levels",The Studio,Room 7,16,,,,https://s3.amazonaws.com/coursestorm/live/media/a7e0ea7d1f0811f185ff0affe5650d13,No,No,Yes,No,No,,,Public,0,0
Punch Needle Coasters,Billie Theide,$145.00 ,07/26/2026,,10:00 am,4:00 pm,Regular Class,"<p><strong>Experience Level: Beginner&nbsp;</strong></p>
<p>Try learning&nbsp;a new&nbsp;fiber art at&nbsp;<strong>Punch Needle Coasters&nbsp;on Sunday, July 26&nbsp;from 10 a.m.&nbsp;to 4&nbsp;p.m. in&nbsp;the The Studio.</strong>&nbsp;</p>
<p>Students in this class will learn to design&nbsp;motifs, scale and transfer designs, and set up a tension hoop.&nbsp;Then, students will&nbsp;learn the basics of punch needle to form perfectly looped stitches, change colors, and finish&nbsp;pieces to create beautiful textiles that function as coasters. Enrollment includes a toolkit that students will be able to continue their&nbsp;work&nbsp;at home.&nbsp;</p>
<p><strong>$145/person. Register&nbsp;here. Registration will close July 19&nbsp;or when capacity is reached.</strong>&nbsp;<em>All sales are final.&nbsp;</em></p>
<p><em>Learn more about the space where your course will take place?here.?If&nbsp;you will&nbsp;need disability-related accommodation to participate, please email Olivia at?owarren@illinois.edu.&nbsp;</em></p>
<p><em>By attending, you consent to your image being used in Allerton marketing, social&nbsp;media&nbsp;and publications. Please alert the photographer or videographer if you do not want your image&nbsp;taken.&nbsp;</em></p>
<p><strong>About the instructor&nbsp;</strong></p>
<p>Billie Theide is a former chair of the Crafts Program at the University of Illinois Urbana-Champaign, where she is Professor Emerita. Theide is a metalsmith,&nbsp;jeweler&nbsp;and ceramicist. Her work is in public art collections around the world including the Smithsonian, Museum of Arts &amp; Design in New York City, Nelson Atkins Museum of Art in Kansas City and the Racine Art Museum, among others.&nbsp;</p>
<p>She is the recipient of a Visual Arts Fellowship from the National Endowment for the Arts and five Artists Fellowship Grants from the Illinois Arts Council. Theide has been recognized for her excellence in teaching and is a Distinguished Member and Past-President of the Society of North American Goldsmiths.</p>","The Farms: An Allerton Folk School > Fiber Arts
The Farms: An Allerton Folk School > Art
Allerton Programs > Adult Programs
Skill Level > Beginner",The Studio,,12,,,,https://s3.amazonaws.com/coursestorm/live/media/61963b05173711f185ff0affe5650d13,No,No,Yes,No,No,,,Public,0,0
Quilt-As-You-Go Potholders,Jennie Ingram,$80.00 ,06/06/2026,,1:00 pm,5:00 pm,Regular Class,"<p><strong>Experience Level: Beginner (All Ages 16+)&nbsp;</strong></p>
<p>Learn how to quilt in one class at&nbsp;<strong>Quilt-As-You-Go Potholders on&nbsp;Saturday,&nbsp;June 6&nbsp;from&nbsp;1&nbsp;to&nbsp;5&nbsp;p.m. in&nbsp;The Studio.&nbsp;</strong>&nbsp;</p>
<p>Instructor Jennie Ingram will&nbsp;introduce students to commonly used quilting terms,&nbsp;helpful tools like rotary cutters and mats, and heat proof materials used in sewing items like potholders. Then, students will use their sewing machines to both&nbsp;piece&nbsp;and quilt their quilt block at the same time. Finally, students will bind their pieces to have a pair of finished potholders by the end of class.&nbsp;</p>
<p>Students should bring a sewing machine&nbsp;they are&nbsp;comfortable&nbsp;using.*&nbsp;Closed-toe shoes are recommended.&nbsp;</p>
<p><strong>$80/person. Register&nbsp;here. Registration will close May&nbsp;30&nbsp;or when capacity is reached</strong>.&nbsp;<em>All sales are final.&nbsp;</em></p>
<p>*A limited number of sewing machines are available for rent. Please contact Olivia Bunting to secure a machine.&nbsp;</p>
<p><em>Learn more about the space where your course will take place?here. If&nbsp;you will&nbsp;need disability-related accommodations to participate, please email Olivia Bunting at?owarren@illinois.edu.&nbsp;</em></p>
<p><em>By attending, you consent to your image being used in Allerton marketing, social&nbsp;media&nbsp;and publications. Please alert the photographer or videographer if you do not want your image&nbsp;taken.&nbsp;</em></p>
<p><strong>About the instructor&nbsp;</strong></p>
<p>Jennie Ingram is a lifelong crafter who has been sewing, costuming, quilting, crocheting, and making jewelry since childhood. She received her MFA in Costume Design from UIUC in 2007 and has worked in costume shops across the country including&nbsp;Idaho&nbsp;Shakespeare Festival and Williamstown Theatre Festival.&nbsp;</p>
<p>She spent six years as the Costume Shop Manager at Western Kentucky University, where she enjoyed expanding her&nbsp;student&rsquo;s&nbsp;skill sets by offering workshops in quilting, corsetry and jewelry making. Since leaving academia she has run an Etsy shop selling handmade charm bracelets, and other gifts.&nbsp;</p>
<p>Jennie is also a moderator and active member of LettuceCraft.com, a forum where members share their handmade creations. Her Halloween sampler quilt, titled Stitch &lsquo;n Witch, was shown at the 20th Annual Festival of Quilts in Urbana.</p>","Allerton Programs > All Ages Programs
The Farms: An Allerton Folk School > Fiber Arts
The Farms: An Allerton Folk School > Art
Skill Level > Beginner",The Studio,,7,,,,https://s3.amazonaws.com/coursestorm/live/media/19915f35173e11f185ff0affe5650d13,No,No,Yes,No,No,,,Public,0,0
Quirky Bird Watercolor,Emily Tackitt,$110.00 ,06/27/2026,,1:00 pm,4:00 pm,Regular Class,"<p><strong>Experience Level: All Levels (All Ages 15+)&nbsp;</strong></p>
<p>Create a bright, expressive bird illustration full of personally&nbsp;at&nbsp;<strong>Quirky Bird&nbsp;Watercolor Workshop on Saturday, June 27&nbsp;from 1&nbsp;to 4&nbsp;p.m. in The Studio.</strong>&nbsp;</p>
<p>Instructor Emily Tackitt will guide students through this workshop for all levels focusing on expressive color&nbsp;and loose, playful textures. Students will be able to explore&nbsp;layering vibrant watercolor washes, adding energetic&nbsp;line work, and using splatter and mark-making techniques to bring character and movement into their painting.&nbsp;</p>
<p>This class focuses on building confidence with watercolor through an approachable, step-by-step process and suitable for all levels of artists looking to experiment and enjoy a relaxed and encouraging experience.&nbsp;</p>
<p><strong>$110/person*. Registration will close May 9 or when capacity is reached</strong>.?<em>All sales are final.</em>&nbsp;</p>
<p>*All supplies will be provided.&nbsp;</p>
<p><em>Learn more about the space where your course will take place?here.?If&nbsp;you will&nbsp;need disability-related accommodations to participate, please email Olivia at?owarren@illinois.edu.&nbsp;</em></p>
<p><em>By attending, you consent to your image being used in Allerton marketing, social&nbsp;media&nbsp;and publications. Please alert the photographer or videographer if you do not want your image&nbsp;taken.&nbsp;</em></p>
<p>&nbsp;<strong>About the Instructor</strong>&nbsp;</p>
<p>Emily Tackitt is the artist behind&nbsp;Moonbeam Jellyfish&nbsp;and works in mixed media, blending watercolor, acrylic, gouache, ink, drawing, and collage to create whimsical, fantasy-inspired artwork. With a process that is playful and intuitive, Emily is often guided by&nbsp;curiosity, storytelling, and whatever feels magical in the moment. Her classes are designed to feel supportive and accessible, encouraging students to build confidence through a thoughtful, step-by-step&nbsp;creative practice.&nbsp;</p>","Allerton Programs > All Ages Programs
The Farms: An Allerton Folk School > Art
Skill Level > All Levels",The Studio,,16,,,,https://s3.amazonaws.com/coursestorm/live/media/dadbabc7132f11f185ff0affe5650d13,No,No,Yes,No,No,,,Public,0,0
The Practice of Plant-Based Eating,Karla Freeze,$25.00 ,06/25/2026,,5:00 pm,7:00 pm,Regular Class,"<p><strong>Experience Level: Intermediate</strong></p>
<p>Expand your knowledge and learn how to practice a new, healthier lifestyle at <strong>The Practice of Plant-Based eating on Thursday, June 25 from 5 to 7 p.m. in The Studio.</strong></p>
<p>Instructor Karla Freeze will share tips and tricks on how you can practice healthier eating including how to let go of those highly processed and fast food while also adding more fruits and veggies to your plate. Karla's breadth of knowledge and 13 years of eating plant-based will help you create healthy grocery lists to stock your pantry with all the snacks to satisfy your cravings.</p>
<p><strong>$25/person*.</strong>&nbsp;<strong>Registration will close June 18 or when capacity is reached.</strong> <em>All sales are final</em>.</p>
<p>*It is recommended that students take Basics of Plant-Based Eating with Karla prior to this class.</p>
<p><em>If you will need disability-related accommodations to participate, please email&nbsp;owarren@illinois.edu.</em></p>
<p><em>By attending, you consent to your image being used in Allerton marketing, social media and publications. Please alert the photographer or videographer if you do not want your image taken.</em></p>
<p><strong>About the instructor</strong></p>
<p>Karla Freeze credits the plant-based lifestyle she switched to about 12 years ago for greatly improving her health, helping her to reverse ailments including type 2 diabetes, high cholesterol, psoriasis, sleep apnea, while also helping her lose weight.</p>
<p>&ldquo;Plant-based education is my passion,&rdquo; she said.</p>
<p>Karla has done many educational sessions throughout central Illinois and worked with an international dining services company in presenting health sessions in Dallas and Houston.</p>","The Farms: An Allerton Folk School > Wellness
Allerton Programs > Adult Programs
Skill Level > All Levels",The Studio,,16,,,,https://s3.amazonaws.com/coursestorm/live/media/866b4179132d11f185ff0affe5650d13,No,No,Yes,No,No,,,Public,0,0
Understanding Dreams,Julie Lauper,Free,08/18/2026,,6:00 pm,8:00 pm,Regular Class,"<p><strong>Experience Level: Beginner</strong>&nbsp;</p>
<p>Understand what your subconscious mind is&nbsp;telling you while you sleep&nbsp;at&nbsp;<strong>Understanding Dreams&nbsp;on&nbsp;Tuesdays,&nbsp;Aug. 18 and 25&nbsp;from 6 to 8&nbsp;p.m. in&nbsp;The Studio.</strong>&nbsp;</p>
<p>Licensed Clinical Social Worker Julie Lauper will introduce students to the foundations of dream analysis and encourage students to explore how their dreams can deepen self-understanding, creativity, and emotional insight.&nbsp;</p>
<p>By the end of this two-day class, students will be able to understand how dreams are formed, why certain symbols repeat, and how&nbsp;personal experiences&nbsp;shape a dream&rsquo;s meaning.&nbsp;</p>
<p><strong>$75/person. Registration will close&nbsp;Aug. 16&nbsp;or when capacity is reached.</strong>?<em>All sales are final.&nbsp;</em></p>
<p><em>Learn more about the space where your course will take place?here. If you will need disability-related accommodations to participate, please email Olivia at?owarren@illinois.edu.&nbsp;</em></p>
<p><em>By attending, you consent to your image being used in Allerton marketing, social media and publications. Please alert the photographer or videographer if you do not want your image taken.&nbsp;</em></p>
<p><strong>About the instructor&nbsp;</strong></p>
<p>Julie Lauper has taught higher education for over 30 years, even in foreign countries. More recently, Lauper has been a K-8 in-school social worker. As the owner of Serenity Fields Farm, Lauper has run farm camps every summer for 11 years as well as selling herbal products. She also teaches at Richland Community College and Millikin University and loves working with kids and adults.&nbsp;</p>","Allerton Programs > All Ages Programs
The Farms: An Allerton Folk School > Wellness
The Farms: An Allerton Folk School > Storytelling
Skill Level > Beginner",The Studio,,15,,2,Tue,,No,No,Yes,No,No,,,Public,0,0
Warping Boot Camp,Sharon Bowles,$250.00 ,05/09/2026,,9:00 am,5:00 pm,Regular Class,"<p><strong>Experience Level: Beginner-Intermediate (have taken BW1 and 2 previously)&nbsp;</strong></p>
<p>Brush up on your weaving skills and go back to basics at&nbsp;<strong>Warping Bootcamp on Saturday,&nbsp;May 9&nbsp;from&nbsp;9 a.m.&nbsp;to 5 p.m. in the?Greenhouse Auditorium.&nbsp;</strong></p>
<p>This&nbsp;one-day&nbsp;class led by Sharon Bowles will&nbsp;emphasize the basics of&nbsp;weaving&nbsp;including winding a warp to plain weave a dishcloth&nbsp;in the morning.&nbsp;The afternoon will consist of measuring a second warp to weave a twill dishcloth. If time and supplies permit, students will&nbsp;measure out&nbsp;an&nbsp;additional&nbsp;warp to take home&nbsp;for more practice.&nbsp;</p>
<p>Students are encouraged to bring a sack lunch or plan to&nbsp;grab lunch at the Greenhouse Cafe.&nbsp;</p>
<p><strong>$150/person*. Register?here. Registration will close&nbsp;May 2&nbsp;or when capacity is reached.</strong>?<em>All sales are final.</em>&nbsp;</p>
<p>*Students should bring a 4-shaft loom if they have one. All other supplies will be provided, including a loom if needed.&nbsp;</p>
<p><em>Learn more about the space where your course will take place?here. If&nbsp;you will&nbsp;need disability-related accommodations to participate, please email Olivia at?owarren@illinois.edu.&nbsp;</em></p>
<p><em>By attending, you consent to your image being used in Allerton marketing, social&nbsp;media&nbsp;and publications. Please alert the photographer or videographer if you do not want your image&nbsp;taken.&nbsp;</em></p>
<p><strong>About the instructor</strong>&nbsp;</p>
<p>Sharon Bowles began weaving in 1990 and started teaching shortly after. She was taught to weave in a one-on-one class and wove two table runners in 12 (approximately) 2-hour lessons, and she teaches the same method when she teaches. Sharon has experience in weaving with silk, lace weaving, 8-shaft pattern weaving, parallel weaving, block weaves, and Shaker reproduction towels.&nbsp;</p>
<p>She has taught many workshops and classes to&nbsp;weavers&rsquo;&nbsp;guilds in Florida, Ohio, and Champaign-Urbana. She earned her Journeyman certification from the Weavers Guild of Boston in 2021 and a master&rsquo;s certification in&nbsp;April of&nbsp;2022. Most recently, Sharon taught Beginning&nbsp;Weaving I&nbsp;at The Farms, and a 2-day workshop in four shaft patterns for the Champaign-Urbana Spinners and Weavers Guild.&nbsp;</p>","The Farms: An Allerton Folk School > Fiber Arts
The Farms: An Allerton Folk School > Art
Allerton Programs > Adult Programs
Skill Level > Intermediate",Greenhouse,Auditorium,5,,,,https://s3.amazonaws.com/coursestorm/live/media/9631d49f127611f185ff0affe5650d13,No,No,Yes,No,No,,,Public,0,0
Watercolor Birds,Shannon Percoco,$60.00 ,06/14/2026,,1:00 pm,4:00 pm,Watercolor Class,"<p><strong>Experience Level: Beginner (All Ages 13+)&nbsp;</strong></p>
<p>Learn basic drawing and watercolor techniques&nbsp;<strong>at?Watercolor Birds on Sunday, June 14 from 1&nbsp;to&nbsp;4&nbsp;p.m. in?the Allerton Mansion&nbsp;Dining Room.</strong>&nbsp;</p>
<p>Instructor Shannon Percoco will lead students in a simple drawing technique to create a graphic transfer&nbsp;of a bird. Students will then learn some basic watercolor techniques to give their drawings life. At the end of the class, students will leave with two completed watercolor&nbsp;birds&nbsp;</p>
<p>Students are encouraged to bring the following items*:&nbsp;<br />&mdash; a watercolor pallet&nbsp;<br />&mdash; watercolor brushes in various sizes&nbsp;<br />&mdash; pencil and ink pens&nbsp;<br />&mdash; paper or sketchbook suitable for watercolor&nbsp;</p>
<p>*Students can choose to use Allerton supplies for a $10 use fee at registration.&nbsp;</p>
<p><strong>$60/person. Register&nbsp;here. Registration closes June&nbsp;7&nbsp;or when capacity is reached.?</strong><em>All sales are final.&nbsp;</em></p>
<p><em>Learn more about the space where your course will take place?here.?If&nbsp;you will&nbsp;need disability-related accommodations to participate, please email Olivia at?owarren@illinois.edu.&nbsp;</em></p>
<p><em>By attending, you consent to your image being used in Allerton marketing, social&nbsp;media&nbsp;and publications. Please alert the photographer or videographer if you do not want your image&nbsp;taken.&nbsp;</em></p>
<p><strong>About the instructor&nbsp;</strong></p>
<p>Shannon Percoco is a local art teacher with almost 30&nbsp;years experience. She is&nbsp;a current&nbsp;UIUC professor who teaches aspiring art teachers. Shannon earned her BFA in Painting from UIUC and has experience painting with watercolors, acrylics, and oils.&nbsp;</p>","Allerton Programs > All Ages Programs
The Farms: An Allerton Folk School > Art
Skill Level > Beginner",Allerton Mansion,Library,16,,,,https://s3.amazonaws.com/coursestorm/live/media/525d209e132a11f185ff0affe5650d13,No,No,Yes,No,No,,,Public,0,0
Watercolor Travel Journal,Deb Marett,$170.00 ,07/10/2026,07/12/2026,12:00 pm,4:00 pm,Watercolor Class,"<p><strong>Experience Level: All Levels</strong></p>
<p>Make your vacation photos into&nbsp;works&nbsp;of art at&nbsp;Watercolor Travel Journal on <strong>Friday through Sunday, July 10 to 12 from 12 to 4 p.m. in The Studio</strong>.</p>
<p>Instructor Deb Marett will teach the basics of watercolor painting, drawing skills and putting a layout together to create pages in journals that capture memories and turn them into a cherished keepsake that can be expanded.</p>
<p>On the first day, students will experiment on practice paper, focusing on how to break down images into simple shapes, the principles of watercolor, painting light to dark, mixing colors, handling brushes and other basics.</p>
<p>The second day, students will put together a page layout with thumbnail sketches and create pages in their journals, as well as a painted page.</p>
<p>On the third day, students will continue painting their journals, go outside and paint on location, and learn some basics of plein air painting.</p>
<p><strong>$170/person*. Register by July 3.</strong> <em>All sales are final.</em></p>
<p><strong>*Students should bring:<br /></strong>&mdash; 5&rdquo;x8&rdquo; or larger book with quality cold press with 140# watercolor paper (spiral bound or bound to lay flat is the best). Suggested book:&nbsp;<a href=""https://www.amazon.com/dp/B01CD7YX3C?ref=cm_sw_r_cp_ud_dp_JJGH39XZR3NPW8AH0ZZF&amp;ref_=cm_sw_r_cp_ud_dp_JJGH39XZR3NPW8AH0ZZF&amp;social_share=cm_sw_r_cp_ud_dp_JJGH39XZR3NPW8AH0ZZF&amp;starsLeft=1&amp;skipTwisterOG=1&amp;th=1"">Hahnemuhle</a><br />&mdash; Watercolor paint set &ndash; suggested brand:&nbsp;<a href=""https://www.jerrysartarama.com/winsor-newton-cotman-water-colour-sets-0069497000000"">Winsor &amp; Newton Cotman Watercolor</a> OR this&nbsp;<a href=""https://www.jerrysartarama.com/winsor-newton-cotman-water-colour-sets-0052532000000"">similar pallet</a><br />&mdash; <a href=""https://a.co/d/95QbJPk"">Sketchbook&nbsp;</a>4&rdquo;X6&rdquo; or larger<br />&mdash; Watercolor brush set (not waterbrush pens), including a flat brush at least 1&rdquo; wide and large mop brush &ndash; suggested set:&nbsp;<a href=""https://www.amazon.com/dp/B0DHTPS119?ref=cm_sw_r_cp_ud_dp_3JDJSW83YBNTJCNHG46V&amp;ref_=cm_sw_r_cp_ud_dp_3JDJSW83YBNTJCNHG46V&amp;social_share=cm_sw_r_cp_ud_dp_3JDJSW83YBNTJCNHG46V&amp;_encoding=UTF8&amp;th=1"">ARTIFY</a><br />&mdash; Mechanical pencil&shy; <br />&mdash;&nbsp;<a href=""https://www.amazon.com/dp/B0BV6YJGZJ?ref_=cm_sw_r_cp_ud_dp_3DNEC79WWYG293E4NF2N_1&amp;skipTwisterOG=2"">Waterproof ink pen</a><br />&mdash; <a href=""https://a.co/d/cNygYJ7"">Eraser&nbsp;</a>small in diamet</p>
<p><em>If you will need disability-related accommodations to participate, please email&nbsp;<a href=""mailto:owarren@illinois.edu"">owarren@illinois.edu</a>.</em></p>
<p><em>By attending, you consent to your image being used in Allerton marketing, social media and publications. Please alert the photographer or videographer if you do not want your image taken.</em></p>
<p><strong>About the instructor</strong></p>
<p>Deb Marett is a professional artist whose work focuses on equestrian scenes, figurative scenes, and portraiture. She always travels with watercolors and a travel journal.</p>
<p>&ldquo;It is an amazing way to remember moments of the trip, and spend time soaking up the places I visit,&rdquo; Marett said.</p>
<p>She loves sharing her knowledge and teaching, and finding ways to make painting and drawing fun and accessible to anyone who wants to explore their creative side.</p>","Allerton Programs > All Ages Programs
The Farms: An Allerton Folk School > Art
The Farms: An Allerton Folk School > Storytelling
Skill Level > All Levels",The Studio,,16,,,,https://s3.amazonaws.com/coursestorm/live/media/7c26c14bd4d211ee94251217389d230f,No,No,Yes,No,No,,,Public,0,0
Weaving Twill,Sharon Bowles,$200.00 ,05/23/2026,,9:00 am,5:00 pm,Regular Class,"<p><strong>Experience Level: Intermediate (have taken BW1 and 2 or similar experience)&nbsp;</strong></p>
<p>Expand your weaving skills to learn a new weaving technique&nbsp;at&nbsp;<strong>Weaving Twill&nbsp;on Saturdays, May&nbsp;23 &amp; 30&nbsp;from 9 a.m. to 5 p.m. in the?Greenhouse Auditorium.</strong>&nbsp;</p>
<p>This&nbsp;two-day class led by Sharon Bowles will&nbsp;lead students in a discussion of various 4 shaft Twill types and design rules. Students will then write their draft pattern,&nbsp;wind&nbsp;and thread a warp to weave a twill&nbsp;gamp. Students using their own looms will wind a longer warp to continue to explore different treadling for the twills on their own.&nbsp;</p>
<p>Students are encouraged to bring a sack lunch or plan to grab lunch at the Greenhouse Cafe.&nbsp;</p>
<p><strong>$200/person*. Registration will close May&nbsp;16&nbsp;or when capacity is reached.</strong>&nbsp;<em>?All sales are final.&nbsp;</em></p>
<p>*Students should bring a 4-shaft loom if they have one. All other supplies will be provided, including a loom if needed.&nbsp;</p>
<p><em>Learn more about the space where your course will take place?here. If&nbsp;you will&nbsp;need disability-related accommodations to participate, please email Olivia at?owarren@illinois.edu.&nbsp;</em></p>
<p><em>By attending, you consent to your image being used in Allerton marketing, social&nbsp;media&nbsp;and publications. Please alert the photographer or videographer if you do not want your image&nbsp;taken.&nbsp;</em></p>
<p><strong>About the instructor&nbsp;</strong></p>
<p>Sharon Bowles began weaving in 1990 and started teaching shortly after. She was taught to weave in a one-on-one class and wove two table runners in 12 (approximately) 2-hour lessons, and she teaches the same method when she teaches. Sharon has experience in weaving with silk, lace weaving, 8-shaft pattern weaving, parallel weaving, block weaves, and Shaker reproduction towels.&nbsp;</p>
<p>She has taught many workshops and classes to&nbsp;weavers&rsquo;&nbsp;guilds in Florida, Ohio, and Champaign-Urbana. She earned her Journeyman certification from the Weavers Guild of Boston in 2021 and a master&rsquo;s certification in&nbsp;April of&nbsp;2022. Most recently, Sharon taught Beginning&nbsp;Weaving I&nbsp;at The Farms, and a 2-day workshop in four shaft patterns for the Champaign-Urbana Spinners and Weavers Guild.</p>","The Farms: An Allerton Folk School > Fiber Arts
The Farms: An Allerton Folk School > Art
Allerton Programs > Adult Programs
Skill Level > Intermediate",Greenhouse,Auditorium,5,,2,Sat,https://s3.amazonaws.com/coursestorm/live/media/a323a53c127711f185ff0affe5650d13,No,No,Yes,No,No,,,Public,0,0
