respondent_id,source_file,survey_version,course_name,attendance_date,satisfaction_rating,satisfaction_label,satisfaction_comment,learning_rating,recommend_rating,instructor_rating,additional_learning,course_suggestions,general_suggestions,testimonial,marketing_channels,marketing_channel_count,race_ethnicity,hispanic_latino,gender_identity,age_group,city_residence
234587_0171,234587,B,Sewing,NA,5,Very satisfied,This was a full class and I was so impressed with the instructors patients and knowledge! She adjusted our sewing machines and gave a lot of individual attention to every one.,3,3,5,I would like a more advanced sewing class that includes zippers and reading more complicated patterns,NA,Not really!,NA,Allerton's Facebook page,1,White,No,Woman,65+,Monticello
234587_0172,234587,B,Pastel Painting,NA,5,Very satisfied,NA,3,3,5,NA,NA,NA,NA,Allerton's website,1,White,No,Woman,35-64,Champaign
234587_0173,234587,B,Printmaking in Nature,NA,5,Very satisfied,NA,3,3,5,NA,NA,I would again suggest that at the time of listing the course you include what materials will be needed for the class.,NA,NA,NA,NA,NA,NA,NA,Tolono
234587_0174,234587,B,Pastel Painting,NA,4,Somewhat satisfied,NA,3,2,5,NA,NA,"I found the class price to be very steep as it didnt include supplies that could be taken home. For that price, the students should have received their own set of basic pastels and paper to take home with them.",NA,Allerton's Facebook page,1,Prefer not to respond,No,Woman,35-64,NA
234587_0175,234587,B,Beaded Jewelry,NA,5,Very satisfied,NA,3,3,5,NA,NA,Really enjoyed meeting with the members of the beading class on Sunday afternoon in the mansion's solarium. It was a delightful mini retreat and provided the opportunity to ask instructor Billie Theide follow up questions from class.,NA,"Allerton's website, Radio – WILL 580 AM/90.9 FM",2,White,No,Woman,35-64,Monticello
234587_0176,234587,B,Beaded Jewelry,NA,5,Very satisfied,NA,3,2,5,NA,NA,Billie invited the beaded jewelry class to join her the next day with the knitters in the solarium. It was so wonderful. We would like to have more Sunday afternoons in the solarium with Billie.,NA,From a friend,1,Prefer not to respond,No,Woman,35-64,Urbana
234587_0177,234587,B,Beaded Jewelry,NA,5,Very satisfied,NA,3,3,5,I would love to take a class on the cricket loom. I don't know what else it's called. It's a small loom.,NA,NA,I learned exactly what I was hoping to learn.,"Allerton's website, Allerton's enewsletter",2,White,No,Woman,65+,Bloomington
234587_0178,234587,B,Cooking with Herbs,NA,2,Somewhat dissatisfied,"The meal portion of the class was wonderful, and I enjoyed listening to Leah talk about the ingredients and where they came from. However, the instructor unfortunately seemed to be having cognitive difficulties and had trouble identifying plants and speaking/finding words. There was very little presentation outside of the meal.",1,3,1,I love the Farms classes! A ghost story-telling concert would be fun - either around a campfire for fall or in the library for a Victorian Christmas-style event :),NA,I kindly suggest having a different instructor if the class is offered again,NA,"Allerton's website, Allerton's enewsletter",2,White,No,Woman,35-64,Champaign
234587_0179,234587,B,Cooking with Herbs,NA,2,Somewhat dissatisfied,NA,1,3,1,NA,NA,"The instructor was a delightful woman, but she did not come prepared to share actual information about cooking with herbs. We walked through the herb garden, and she pointed out what some of the herbs were that were growing. It was extremely difficult to hear her, since her voice was very quiet. There was a microphone provided, but it was inadequate, and she was unable to hold it close enough to her mouth for all of us to hear her. I learned more from interacting from others in the course than I did from the instructor. The meal was delicious and I very much appreciated that.",NA,Allerton's website,1,White,No,Woman,35-64,Peoria
234587_0180,234587,B,Acrylic Pour Painting,NA,4,Somewhat satisfied,NA,2,3,5,NA,NA,NA,NA,"Allerton's website, Allerton's enewsletter",2,White,No,Woman,65+,Champaign
234587_0181,234587,B,Cooking with Herbs,NA,4,Somewhat satisfied,"It was very difficult to hear the instructor, especially outdoors when the building AC was running. One-on-one though, she was delightful and extremely sweet and answered any and all questions we had. It might have been better to test the PA system prior to the class beginning and ask the teacher to hold the mic closer? The lunch was outrageously delicious and the chef and her crew are amazing. Many cheers to them for the absolutely beautiful meal.",NA,3,4,Flower and leaf pressingCheese makingLamp wiring / making your own lamp with found materials Making concrete pots,NA,Allerton is amazing! Keep doing what you're doing!!!,NA,"Allerton's website, Allerton's Facebook page, From a friend, Smile Politely, Chambanamoms.com",5,White,No,Woman,35-64,Urbana
234587_0182,234587,B,Beaded Jewelry,NA,5,Very satisfied,NA,3,3,5,Different painting courses - not watercolor or form painting. Like acrylics or more pastel classes.,NA,NA,NA,Other,1,White,No,Woman,35-64,Champaign
234587_0183,234587,B,Sourdough Breadmaking,NA,5,Very satisfied,NA,3,3,5,NA,NA,NA,NA,"Allerton's website, Allerton's enewsletter, U of I's eweek",3,White,No,Woman,35-64,Monticello
234587_0184,234587,B,Stained Glass,NA,5,Very satisfied,NA,3,3,5,Mosaic,NA,Offer more classes!,NA,Other,1,White,No,Woman,18-34,Champaign
234587_0185,234587,B,Stained Glass,NA,5,Very satisfied,NA,3,3,5,We enjoy the art classes. I think we might be on the look out for clay/ceramics - I believe you have done these before. We love all of the new activities that have been launched over the past several years. Great work Allerton!,NA,Nope all was great!,The Stained Glass experience was a lot of fun. We learned so much about the process and might even have a new hobby!,Allerton's website,1,White,No,Woman,35-64,Decatur
234587_0186,234587,B,Stained Glass,NA,5,Very satisfied,NA,3,3,5,NA,NA,NA,NA,"Allerton's website, Allerton's Facebook page",2,White,No,Woman,35-64,McLean
234587_0187,234587,B,MELT with Mary,NA,5,Very satisfied,NA,3,3,5,"I like art experiences, as well as needlecrafts and wellness workshops.",NA,NA,NA,"Allerton's website, Allerton's Facebook page, From a friend, U of I's eweek",4,White,No,Woman,35-64,Urbana
234587_0188,234587,B,Basket Weaving,NA,5,Very satisfied,It was fun,3,3,5,Knitting techniques Landscaping and gardeningDrawing from the right side of the brain,NA,NA,NA,Allerton's website,1,White,No,Woman,65+,Champaign
234587_0189,234587,B,Basket Weaving,NA,5,Very satisfied,NA,3,3,5,Knitting techniques Landscaping and gardeningDrawing from the right side of the brain,NA,NA,NA,Allerton's website,1,White,No,Woman,65+,Champaign
234587_0190,234587,B,Focaccia Art,NA,5,Very satisfied,NA,3,3,5,NA,NA,NA,NA,Allerton's Facebook page,1,White,No,Woman,35-64,Decatur
234587_0191,234587,B,Focaccia Art,NA,5,Very satisfied,The instructor was very hands on and explained as she walked around the room making sure we were accomplishing what we needed to do.,3,3,5,I am trying to get into the watercolor journal class. Please offer it again.,NA,NA,We did not use it but the instructions for Handicap accessible parking were helpful. Good instructions before attending about what to expect.,"Allerton's website, Allerton's enewsletter",2,White,No,Woman,65+,Champaign
234587_0192,234587,B,Focaccia Art,NA,5,Very satisfied,NA,3,3,5,NA,NA,NA,NA,From a friend,1,White,No,Woman,35-64,Champaign
234587_0193,234587,B,Basket Weaving,NA,5,Very satisfied,NA,2,3,5,Loom weaving,NA,NA,I'm taking many varied classes. I enjoy the camaraderie within the group and learning new skills with excellent instructors!,"Allerton's website, Allerton's enewsletter",2,White,No,Woman,65+,Bloomington
234587_0194,234587,B,Beaded Jewelry,NA,2,Somewhat dissatisfied,"The medium was very difficult for me, due to the very tiny beads used and the lack of direct (tabletop) lighting. Inexpensive battery powered or chargeable task lights would have made a difference for me. I viewed a YouTube video on peyote beading after I took the class. Using a magnifier stand and a task light, I was able to replicate the technique.",2,3,4,Frame loom weaving,NA,Consider lighting and technology. A local venue has regular art nights and they have invested in task lights at every station. What a difference.Some community teachers use technology to show beading techniques on an overhead so that precision of techniques can be shown enlarged. That would have been helpful.,NA,Allerton's website,1,White,NA,Woman,65+,Urbana
234587_0195,234587,B,Advanced Mycology,NA,2,Somewhat dissatisfied,NA,2,2,3,NA,NA,Yes. I thought the idea of the class was great and location. I honestly thought maybe a college professor was gonna teach the course. Honestly for the 50$ and the gas to get there I wouldn't probably pay to do it again. The teacher of the class had more interest in walking as fast as she could to get through the class. I thought we would actually be taking our time and looking for mushrooms. If it wasn't for the class participation we wouldn't have seen any mushrooms. Had to run to catch the teacher more the once to get an id on a mushroom. Met some great people in class though. The teacher was very book smart but I felt a couple of the others in the group I could gain more knowledge from and I think we will just do our own thing next time for zero cost and get more out of it. I don't mean for this to sound so negative. I brought 3 people to the course and we would've been better on our own.,NA,Allerton's Facebook page,1,White,No,Man,35-64,Springfield
234587_0196,234587,B,Watercolor Travel Journal,NA,5,Very satisfied,NA,2,3,5,NA,NA,NA,NA,"Allerton's website, Allerton's enewsletter, Allerton's Facebook page, Other",4,White,Yes,Man,65+,Mahomet
234587_0197,234587,B,Watercolor Travel Journal,NA,5,Very satisfied,NA,3,3,5,I'd be interested in taking more classes taught by Deb Marietta.,NA,NA,Deb has a great method for watercolor instruction that includes demonstrations and hands-on practice. She provides helpful feedback and encouragement for each student. This was hands down the best workshop I've participated in. I'd give it 5 stars.,From a friend,1,White,No,Woman,35-64,Peoria
234587_0198,234587,B,Watercolor Travel Journal,NA,5,Very satisfied,NA,2,3,5,Batton twirling,NA,NA,NA,From a friend,1,White,No,Woman,35-64,Champaign
234587_0199,234587,B,Watercolor Travel Journal,NA,5,Very satisfied,NA,3,3,5,Cooking classes with Leah BodineArt and jewelry classesFabric art quilting,NA,NA,"The teacher, Deb Marett","Allerton's website, Allerton's enewsletter, Allerton's Facebook page, From a friend",4,White,No,Woman,65+,Champaign
234587_0200,234587,B,Watercolor Travel Journal,NA,5,Very satisfied,NA,3,3,5,"The instructor, Deb, was very helpful and open to feedback. She did a great job",NA,NA,NA,"Allerton's website, Allerton's enewsletter, Allerton's Facebook page, From a friend, Smile Politely, Other",6,White,No,Woman,65+,NA
234587_0201,234587,B,Flower Arranging,NA,4,Somewhat satisfied,NA,3,3,4,Crochet with someone other than Billie Theide and more flower arrangement.,NA,NA,NA,Allerton's Facebook page,1,White,No,Woman,35-64,McLean
234587_0202,234587,B,Beaded Jewelry,NA,4,Somewhat satisfied,"Learned so many new things, but was probably trying to do too much with too little time (even though it was 6 hours). Next time perhaps this class should focus on just one type of working with metal clay: either painting (which takes time to build up and dry so would suggest to students only working on 1-2 things and larger leaves), or imprinting/using molds with the metal clay.",3,3,5,Acrylic painting,NA,NA,NA,"Allerton's enewsletter, Allerton's Facebook page, U of I's eweek",3,White,No,Woman,35-64,Champaign
234587_0203,234587,B,Flower Arranging,NA,4,Somewhat satisfied,NA,2,2,5,NA,NA,NA,In enjoyed the class but felt the cost did not meet the flowers. The flowers in my opinion were not worth $75,From a friend,1,NA,NA,NA,NA,NA
234587_0204,234587,B,Flower Arranging,NA,5,Very satisfied,NA,3,3,5,NA,NA,I do find that some of the offerings are a little too expensive for me.,NA,"Allerton's website, Allerton's enewsletter, From a friend",3,Prefer not to respond,Prefer not to respond,Prefer not to respond,Prefer not to respond,Champaign
234587_0205,234587,B,Santorini Stone Painting,NA,5,Very satisfied,I was very happy with the class and the instructor but the lighting was not good enough as it got darker.,3,2,5,How to crochet.,NA,Please add some extra lighting for detailed crafting at night.,NA,Other,1,White,No,Woman,35-64,Cayuga Indiana
234587_0206,234587,B,Santorini Stone Painting,NA,4,Somewhat satisfied,"I wish Sara G. Told us the approximate size of the stones - 2"" to 4-5 "" in odd shapes. That way if we had a specific subject , we would know the size to reduce",3,2,5,many classes I might like but they are being held from 6:00 to 8:00 PM. Which is my driving late at night!! Not sure I want to drive by myself. Could some of the classes be available morning or early afternoon. Needle felting cardinal and others,NA,"A problem I had in the stone painting - the lighting was not good after the sun went down wished I had brought a "" desk"" light run by batteries as I did not see any close plug. If it was during the day that wouldn't be a problem",My daughter in law & I enjoyed the class. She used only the materials Sara provided and created a cute little bird. I had a project in mind so I brought my paint colors and brushes I would need. We would do more of her Santorini stones,Other,1,White,No,Woman,65+,St Joseph
234587_0207,234587,B,Fix It! Home Repair,NA,5,Very satisfied,"Gave me inspiration to create my own toolbox, since I'm not very knowledgeable about useful tools and how to use them. I was the only student to sign up and appreciated the class was not cancelled!",3,3,5,Very basic photography and using a camera?,NA,None. Appreciated course description and instructor's experience.,NA,"Allerton's website, Allerton's enewsletter",2,White,No,Woman,65+,Champaign
234587_0208,234587,B,Mosaic Art,NA,3,Neutral,NA,2,1,2,NA,NA,Classes are too expensive for what you get. Your directions are terrible. I have taken two classes there so far and there are no signs of any kind. There are no signs for how to get in the mansion. No worth my time and trouble.,NA,Allerton's Facebook page,1,NA,NA,NA,NA,NA
234587_0209,234587,B,Granny Squares Crochet,NA,5,Very satisfied,NA,3,3,5,NA,NA,NA,NA,U of I's eweek,1,White,No,Woman,35-64,Savoy
234587_0210,234587,B,Granny Squares Crochet,NA,2,Somewhat dissatisfied,"The teacher went around the classroom to help people learn new processes. Both times I was the last person she came to. At that point I gave up trying to learn the skill. And she used the rest of class time showing videos.She did offer to meet up with us somewhere else in the future, but this class ran from 10-4 PM. I thought I'd come out with just one complete square. While she was helping people seated in front of us, we tried to use videos on our cell phones.",1,2,2,NA,NA,"I have taken 2 classes from this teacher and had the same experience. If this is the method the teacher uses, she should cut the class size in half so everyone has a chance to learn the skill.",NA,Allerton's enewsletter,1,White,No,Woman,65+,Urbana
234587_0211,234587,B,Granny Squares Crochet,NA,5,Very satisfied,NA,3,3,5,NA,NA,NA,NA,"Allerton's website, Allerton's enewsletter",2,White,No,Woman,65+,NA
234587_0212,234587,B,Granny Squares Crochet,NA,4,Somewhat satisfied,NA,3,3,4,NA,NA,The class was to long. The instructor and participants burned out. More hands on time rather than back ground information.,NA,Allerton's enewsletter,1,White,No,Woman,35-64,Champaign
234587_0213,234587,B,Historical Dancing,NA,5,Very satisfied,NA,3,1,5,NA,NA,NA,NA,From a friend,1,Asian,No,Man,18-34,Champaign
234587_0214,234587,B,Granny Squares Crochet,NA,5,Very satisfied,NA,3,3,5,NA,NA,NA,NA,Allerton's enewsletter,1,"White, Prefer not to respond",No,Woman,18-34,Champaign
234587_0215,234587,B,Granny Squares Crochet,NA,5,Very satisfied,NA,3,3,5,NA,NA,NA,NA,"Allerton's website, Allerton's enewsletter, Allerton's Facebook page",3,White,No,Woman,35-64,Monticello
234587_0216,234587,B,Beaded Jewelry,NA,1,Very dissatisfied,"The instructor gave us 15 grams of metal clay which is enough for the intended project. And, metal clay is expensive. She had us make a slurry with about 1/2 gram of clay and had us paint the clay onto small leaves. This process is long and tedious as you should paint many layers and dry them in between. During that process, she showed us how to make molds which took 20 minutes to dry in the same oven that we were using. So, we all had to wait. When it came to the torch firing, she had a brand new torch that she didn't know how to fill. At the end of the day, I still have 14 1/2 grams of metal clay and no pendant or earrings. This class was poorly planned and the objectives were not met.",1,2,1,NA,NA,"If the instructor would like to teach a silver metal clay class again, I have experience and would be happy to be an assistant.","Unfortunately, I was very disappointed with the outcome. I spent over $170, expecting to get a pendant and earrings. I was looking forward to learning from a new instructor and making some new jewelry. At this point, I need to work up my 14 1/2 grams of metal clay before it dries out. For me, I have the tools and experience. For the rest of the class, they are left with metal clay that they don't know how to use.","Allerton's website, Allerton's Facebook page",2,White,No,Woman,65+,Monticello
234587_0217,234587,B,Introduction to Astrology,NA,5,Very satisfied,NA,3,3,5,"More stained glass classes, watercolor, baking classes",NA,NA,NA,"Allerton's website, Allerton's enewsletter, Allerton's Facebook page",3,White,No,Woman,18-34,Weldon
234587_0218,234587,B,Introduction to Astrology,NA,3,Neutral,NA,2,2,3,Medicinal herbs and making something with herbs.,NA,"I have taken other classes like flower arranging and everything was played out very nicely. I think the astrology instructor could have everyone chart done before hand and took it step by step, she was a little all over the place.",I love Allerton and always come early before class so I can walk the grounds.,Allerton's enewsletter,1,White,No,Woman,65+,St Clair
234587_0219,234587,B,Introduction to Astrology,NA,5,Very satisfied,NA,3,3,5,"More Astrology, More Introduction to sewing (last one filled before I could register). Environmental classes.",NA,Just make the directions to where the event is held more clear. It was fine but it could have been better,It was a fun evening,"Allerton's website, Allerton's enewsletter, Radio – WILL 580 AM/90.9 FM, Smile Politely, Chambanamoms.com",5,White,No,Man,35-64,Urbana
234587_0220,234587,B,Historical Dancing,NA,5,Very satisfied,"Even as someone with two left feet, I felt I was able to learn and perform what was being taught. It was a very fun experience.",3,3,5,Anything related to music. Art and history are cool too.,NA,"It's not a huge issue, but if the classes could start a tad later (6:30 instead of 6) it would be easier to fit into a normal workday schedule for people working in Champaign-Urbana.","Overall a great experience. The class was fun, the staff were friendly, and the Allerton property was beautifully maintained and cared for.","From a friend, Smile Politely, Chambanamoms.com",3,White,Yes,Man,18-34,Urbana
234587_0221,234587,B,Foraging Walk,NA,5,Very satisfied,NA,3,3,5,More foraging!,NA,NA,NA,U of I's eweek,1,White,No,Woman,18-34,Urbana
234587_0222,234587,B,Foraging Walk,NA,5,Very satisfied,NA,3,3,5,NA,NA,"I belive that day light were to short to do field walks during the course, could be better to do it early in a weekend day or in a time with more day light",The teacher was kind and emotionally smart to engage the students and transmit her knowledge.,From a friend,1,Prefer not to respond,Yes,Man,35-64,Urbana
234587_0223,234587,B,Flower Arranging,NA,5,Very satisfied,NA,3,2,5,More cooking classesCanning classes!,NA,Refreshments provided at cost - small wines or sodas,NA,Allerton's website,1,White,No,Woman,18-34,NA
234587_0224,234587,B,Santorini Stone Painting,NA,5,Very satisfied,NA,2,3,5,Calligraphy. Addresses for envelopes(Christmas cards),NA,The lighting in the conservatory was not good for this type of classs,The Santori stone painting class was unique in that so many different mediums and techniques could be used. It was fun to see so many different pieces.,"Allerton's website, Allerton's Facebook page",2,White,No,Woman,65+,Monticello
234587_0225,234587,B,Tree Identification,NA,5,Very satisfied,NA,3,3,5,Anything related to native plants or permaculture,NA,NA,NA,U of I's eweek,1,White,No,Woman,35-64,Champaign
234587_0226,234587,B,Fall Equinox Yoga,NA,5,Very satisfied,NA,3,3,5,NA,NA,I wish you do more yoga classes at the Arbpretum! The Allerton location is amazing but I would not mind something a little closer here and there.,NA,"Allerton's website, U of I's eweek",2,White,No,Woman,18-34,Urbana
234587_0227,234587,B,Fall Equinox Yoga,NA,5,Very satisfied,NA,3,3,5,NA,NA,NA,NA,U of I's eweek,1,White,No,Woman,18-34,Champaign
234587_0228,234587,B,Wet Felting,NA,5,Very satisfied,NA,3,3,5,The instructor was wonderful,NA,NA,NA,Allerton's website,1,Prefer not to respond,Prefer not to respond,Prefer not to respond,65+,Champaign
234587_0229,234587,B,Tree Identification,NA,5,Very satisfied,NA,3,2,4,NA,NA,NA,NA,Allerton's Facebook page,1,White,No,Woman,35-64,Champaign
234587_0230,234587,B,Tree Identification,NA,5,Very satisfied,NA,3,3,5,History combined with nature:Example- walking a certain trail and talking about the historical uses of the land,NA,Nope,NA,"Allerton's website, U of I's eweek",2,White,No,Woman,18-34,NA
234587_0231,234587,B,Make Your Own Incense,NA,5,Very satisfied,NA,3,3,5,.,NA,NA,Would love to do it again. Charlie was wonderful!,U of I's eweek,1,White,No,Woman,35-64,Champaign
234587_0232,234587,B,Make Your Own Incense,NA,5,Very satisfied,NA,3,3,5,"Crochet techniques, watercolor.",NA,NA,NA,From a friend,1,NA,NA,NA,NA,Champaign
234587_0233,234587,B,Beginning Weaving I,NA,2,Somewhat dissatisfied,NA,3,3,2,NA,NA,NA,NA,"Allerton's website, Allerton's enewsletter",2,White,No,Woman,65+,NA
234587_0234,234587,B,Lamp Rewiring,NA,5,Very satisfied,NA,3,3,5,"More classes for the ones that get sold out, e.g. sourdough bread making",NA,Thank you for these classes! It's a fantastic way to get out and about and stay longer at Allerton.,NA,Allerton's website,1,White,No,Woman,35-64,Normal
234587_0235,234587,B,Knitting,NA,5,Very satisfied,NA,3,3,5,"I would like to see follow-on courses at the next level (intermediate) in knitting, felting, weaving, and tufting.",NA,"The beginner courses are great, I would like to move on to the next level.",I have had such wonderful experiences with all the classes I've taken at Allerton! Billie is among the best instructors. She really does care if you get it and she will work with you until you do! I've taken multiple courses with Billie and she is the same for each one; very engaging and knowledgeable. I just love her!,"Allerton's website, Allerton's enewsletter",2,White,No,Woman,65+,Bloomington
234587_0236,234587,B,Knitting,NA,5,Very satisfied,NA,3,3,5,NA,NA,NA,NA,Allerton's website,1,White,No,Woman,65+,Cisco
234587_0237,234587,B,Tree Identification,NA,4,Somewhat satisfied,NA,1,2,4,Another flower-arranging session would appeal. The previous one either Rick Orr was splendid.,NA,"The instructor should not get side-tracked by a couple of attendees who think they are on a private tour. I left after 60 minutes in part because we had identified only 3 trees, 2 of which were obvious.",Not applicable.,U of I's eweek,1,White,No,Man,65+,Savoy
234587_0238,234587,B,Lamp Rewiring,NA,5,Very satisfied,NA,3,2,5,NA,NA,NA,NA,Allerton's enewsletter,1,White,No,Woman,35-64,NA
234587_0239,234587,B,Meditative Slow Stitching,NA,5,Very satisfied,NA,3,3,5,I am interested in all the fiber crafts! I am also signed up for the embroidery class in November with Billie.,NA,"The space at the Studio was great, and also the time of day. I struggle to participate in workshops that are held on the weekend because of other personal commitments.",Keep on going! The Folk school is amazing!,"Allerton's website, U of I's eweek",2,White,No,Woman,35-64,Urbana
234587_0240,234587,B,Meditative Slow Stitching,NA,5,Very satisfied,NA,3,3,5,NA,NA,I would prefer classes be during the day.,NA,Allerton's Facebook page,1,White,No,Woman,65+,Normal
234587_0241,234587,B,Sourdough Breadmaking,NA,5,Very satisfied,NA,NA,3,5,"The sourdough bread class was so great I'd love to take more classes from Hannah Fink, such as baking bread with rye and other wheats. Or take a class that builds from the intro class in some way.",NA,"None. It was a terrific class and experience. I learned so much and it inspired me to explore bread making, wheat, and fermentation. Thanks!","I have taken several classes and this one hand's down the best experience. The instructor knew her stuff, and was passionate about sharing her knowledge with others. The class size was just right so everyone received attention. It was structured to be hands on. It was organized so that we all took a product home. There was even a taste tester that blew my mind. I did not know bread could taste that good. Overall this experience was top notch.",U of I's eweek,1,White,No,Woman,35-64,Urbana
234587_0242,234587,B,Meditative Slow Stitching,NA,5,Very satisfied,NA,3,3,5,"I would love to attend a hand sewing class in which useful stitches for fixing clothes, sewing buttons, etc. A needlepoint class would be fun too. More machine quilting and knitting too!",NA,NA,I am loving all of the different types of classes that Allerton Folk School offers. It is so fun discovering new hobbies as an adult. I have learned so many new skills that I can build on in the future. It has also been meaningful way to meet others with the same interests.,Allerton's Facebook page,1,White,No,Woman,35-64,Monticello
234587_0243,234587,B,Meditative Slow Stitching,NA,5,Very satisfied,NA,3,3,5,Fiber. Clay: hand building. Beading.,NA,It was great. A bit late in the day. Drive back to Normal IL after dark.,The teacherAndLesson plan was amazing and I think the whole class cameTogetherAnd enjoyed it!!,From a friend,1,White,No,Woman,65+,Normal
234587_0244,234587,B,Meditative Slow Stitching,NA,5,Very satisfied,NA,3,3,5,"More fiber arts classes, beginning watercolor (not during weekday normal business hours), calligraphy,",NA,NA,NA,"Allerton's website, Allerton's enewsletter, Allerton's Facebook page, Smile Politely, Chambanamoms.com",5,White,No,Woman,35-64,Champaign
234587_0245,234587,B,Basket Weaving,NA,5,Very satisfied,NA,3,2,5,NA,NA,It was very good today,NA,"Allerton's website, Allerton's enewsletter",2,White,No,Woman,65+,Mahomet
234587_0246,234587,B,Tufting the Masters,NA,5,Very satisfied,enjoyed it very much! Learned a new skill. Well-paced. Billie is a great teacher.,3,3,5,"I will continue to attend writer's workshop type courses, and many of the handcrafting courses. And maybe some cooking courses. Love it!",NA,It was great. No suggestions.,"I learned a whole new type of needlecrafting, and was coached through the more challenging parts. I left the course confident that I could complete the project that we began at Allerton on my own. Highly recommend!","Allerton's website, Allerton's Facebook page, U of I's eweek, The News-Gazette",4,White,No,Woman,65+,Urbana
234587_0247,234587,B,Basket Weaving,NA,5,Very satisfied,NA,2,3,5,I would like to take intermediate classes. I've taken many of the beginner classes and am ready for the next level.,NA,NA,NA,"Allerton's website, Allerton's enewsletter",2,White,No,Woman,65+,Bloomington
234587_0248,234587,B,Tufting the Masters,NA,5,Very satisfied,NA,3,3,5,I would like to take intermediate classes. I've taken many of the beginner classes and am ready for the next level.,NA,NA,NA,"Allerton's website, Allerton's enewsletter",2,White,No,Woman,65+,Bloomington
234587_0249,234587,B,Tufting the Masters,NA,5,Very satisfied,"Appreciated learning about some of the context and history of punch needle, putting fabric on frame, and prepping drawing. Art options seemed a tad complicated for first time project - very aspirational!",3,3,5,NA,NA,Adding a sink to the studio space would be amazing!,NA,"Allerton's enewsletter, Allerton's Facebook page, From a friend, U of I's eweek, Smile Politely",5,White,No,Woman,35-64,Champaign
234587_0250,234587,B,Basket Weaving,NA,3,Neutral,NA,3,3,2,NA,NA,"No, I think Allerton has beautiful and diverse offerings for the community!!",NA,"Allerton's website, Allerton's enewsletter, Allerton's Facebook page, From a friend, Smile Politely, Chambanamoms.com",6,White,No,Woman,65+,Champaign
234587_0251,234587,B,Basket Weaving,NA,5,Very satisfied,NA,3,3,5,painting,NA,NA,NA,Allerton's website,1,White,No,Woman,65+,Decatur
234587_0252,234587,B,Besoms: The Witches' Broom,NA,5,Very satisfied,I love my besom and have it displayed in my front hall. I thought the handout was very useful as well.,2,3,5,Any other yoga / witchcraft / tarot related classes. Especially anything in Champaign/Urbana too. I also attended the Yoga Class in the UIUC Arboretum which was amazing.,NA,NA,NA,"Allerton's Facebook page, U of I's eweek",2,White,No,Woman,35-64,Urbana
234587_0253,234587,B,Besoms: The Witches' Broom,NA,3,Neutral,"I enjoyed learning about the meanings of the different plants, but I expected more guidance on how to arrange them in the broom. I didn't realize we would simply be given the materials and left to create our own design.",2,2,4,NA,NA,Signs leading participants to the classroom and lights on the path back to the parking lot.,NA,Allerton's Facebook page,1,White,No,Woman,65+,Champaign
234587_0254,234587,B,Introduction to Tarot,NA,5,Very satisfied,NA,3,3,5,NA,NA,NA,NA,Allerton's enewsletter,1,White,No,Woman,35-64,Monticello
234587_0255,234587,B,Introduction to Tarot,NA,5,Very satisfied,NA,3,3,5,NA,NA,NA,NA,From a friend,1,White,No,Man,35-64,Champaign
234587_0256,234587,B,Historical Dancing,NA,5,Very satisfied,NA,3,3,5,More dancing,NA,Would prefer to dance in the mansion,NA,"Allerton's website, Allerton's Facebook page",2,White,No,Woman,65+,Macon
234587_0257,234587,B,Mosaic Art,NA,5,Very satisfied,NA,2,3,5,NA,NA,NA,NA,"Allerton's website, Allerton's enewsletter, From a friend",3,White,No,Woman,65+,Urbana
234587_0258,234587,B,Beginning Weaving I,NA,3,Neutral,NA,1,2,4,"Longer courses like chair caning or how to work with draft horses, blacksmithing, woodturning, cheesemaking",NA,I have no idea how to finish this project I started in the class. It would be good if the instructor could send us a video how to finish our projects.,I really like meeting the people in the classes.,Allerton's website,1,White,No,Woman,35-64,Champaign
234587_0259,234587,B,Mosaic Art,NA,5,Very satisfied,NA,3,3,5,Poetry workshopMusic theory Collage/decoupage,NA,NA,NA,"Allerton's website, Allerton's Facebook page, U of I's eweek",3,White,No,Woman,65+,Champaign
234587_0260,234587,B,Mosaic Art,NA,5,Very satisfied,NA,3,3,5,NA,NA,NA,NA,"Allerton's website, Allerton's enewsletter, From a friend",3,White,No,Woman,65+,NA
234587_0261,234587,B,Beginning Weaving I,NA,5,Very satisfied,NA,3,NA,5,NA,NA,NA,NA,"Allerton's website, Allerton's enewsletter, From a friend",3,White,No,Woman,65+,NA
234587_0262,234587,B,Beginner Mountain Dulcimer,NA,5,Very satisfied,NA,3,3,5,NA,NA,NA,NA,"Allerton's website, Allerton's Facebook page",2,White,No,Woman,35-64,Mahomet
234587_0263,234587,B,Beginning Weaving I,NA,3,Neutral,NA,2,3,3,I would like more intermediate classes in the fibers.,NA,NA,NA,"Allerton's website, Allerton's enewsletter",2,White,No,Woman,65+,Bloomington
234587_0264,234587,B,Sourdough Breadmaking,NA,5,Very satisfied,NA,3,3,5,NA,NA,NA,NA,"Allerton's enewsletter, U of I's eweek",2,White,No,Woman,35-64,NA
234587_0265,234587,B,Coiled Basket Weaving,NA,5,Very satisfied,NA,3,3,5,NA,NA,A map of class location would be helpful. We were unsure which building to go to.,"Bonnie was a great teacher! So many students were at different skill levels in basket making, and she was able to help everyone at the appropriate times. She was patient with questions and enthusiastic about her craft. I left excited to come back!","Allerton's website, Allerton's enewsletter, Allerton's Facebook page",3,White,No,Woman,35-64,NA
